Year,Origin_Country_Code,Origin_Country,Destination_Country_Code,Destination_Country,Total_Expenditure_EUR,Avg_Exp_per_Trip_EUR,Avg_Exp_per_Night_EUR
2022,IE,Ireland,NL,Netherlands,313101065.0,896.86,278.03499999999997
2022,IE,Ireland,PL,Poland,176719712.0,625.115,66.18
2022,IE,Ireland,PT,Portugal,917166071.0,1170.845,149.32999999999998
2022,IE,Ireland,UK,United Kingdom,2075396460.0,471.2266666666667,138.09
2022,IT,Italy,AT,Austria,418602870.0,509.7,116.28333333333335
2022,IT,Italy,CH,Switzerland,346246778.0,372.2533333333333,61.81666666666666
2022,IT,Italy,DE,Germany,585642090.0,675.135,72.91
2022,IT,Italy,EL,Greece,1178350573.0,1073.6750000000002,116.73
2022,IT,Italy,ES,Spain,2216460157.0,614.0966666666667,121.27666666666669
2022,IT,Italy,FR,France,1246854187.0,545.1366666666667,100.36
2022,IT,Italy,HR,Croatia,615778286.0,526.51,72.66499999999999
2022,IT,Italy,IT,Italy,28590377353.0,374.9533333333334,75.42666666666666
2022,IT,Italy,RO,Romania,274153692.0,415.815,33.445
2022,IT,Italy,UK,United Kingdom,374614479.0,637.095,83.75999999999999
2022,LT,Lithuania,AT,Austria,29553985.0,748.9549999999999,98.08500000000001
2022,LT,Lithuania,BE,Belgium,35923369.0,627.3299999999999,82.16
2022,LT,Lithuania,BG,Bulgaria,20506151.0,816.97,88.185
2022,LT,Lithuania,CH,Switzerland,9479738.0,650.7349999999999,59.7
2022,LT,Lithuania,CY,Cyprus,10467554.0,610.1,73.65
2022,LT,Lithuania,CZ,Czechia,28812344.0,580.375,87.445
2022,LT,Lithuania,DE,Germany,130620968.0,494.3999999999999,95.48333333333333
2022,LT,Lithuania,DK,Denmark,132239270.0,560.0066666666667,103.63333333333333
2022,LT,Lithuania,EE,Estonia,60250978.0,380.1666666666667,104.45
2022,LT,Lithuania,EL,Greece,115989938.0,608.365,78.12
2022,LT,Lithuania,ES,Spain,68118166.0,627.92,72.035
2022,LT,Lithuania,FI,Finland,25186193.0,556.0266666666666,88.97333333333334
2022,LT,Lithuania,FR,France,32169195.0,616.4,82.91499999999999
2022,LT,Lithuania,IE,Ireland,35763737.0,428.02,44.215
2022,LT,Lithuania,IT,Italy,60931910.0,557.35,114.35000000000001
2022,LT,Lithuania,LT,Lithuania,738430638.0,115.92,42.86333333333334
2022,LT,Lithuania,LV,Latvia,107349688.0,313.1066666666666,87.7
2022,LT,Lithuania,NL,Netherlands,48931235.0,487.8666666666666,94.97666666666667
2022,LT,Lithuania,NO,Norway,128154458.0,569.6866666666666,100.18
2022,LT,Lithuania,PL,Poland,127092458.0,357.89000000000004,93.74333333333334
2022,LT,Lithuania,PT,Portugal,46436809.0,613.0999999999999,79.2
2022,LT,Lithuania,SE,Sweden,81022928.0,516.17,90.17999999999999
2022,LT,Lithuania,TR,Turkey,222233143.0,576.495,78.195
2022,LT,Lithuania,UK,United Kingdom,105200882.0,349.2633333333333,69.43333333333334
2022,LU,Luxembourg,AT,Austria,245394208.0,1308.2133333333334,256.2266666666667
2022,LU,Luxembourg,BE,Belgium,278666914.0,610.0099999999999,172.53333333333333
2022,LU,Luxembourg,BG,Bulgaria,23754443.0,1719.9,101.27
2022,LU,Luxembourg,CH,Switzerland,162481059.0,1041.6633333333332,247.11333333333332
2022,LU,Luxembourg,CZ,Czechia,20258478.0,826.065,96.4
2022,LU,Luxembourg,DE,Germany,495937348.0,779.8866666666667,201.57000000000002
2022,LU,Luxembourg,DK,Denmark,38027621.0,1830.385,212.89
2022,LU,Luxembourg,EL,Greece,259606494.0,2395.37,213.89499999999998
2022,LU,Luxembourg,ES,Spain,826601711.0,1638.9766666666667,250.69333333333336
2022,LU,Luxembourg,FI,Finland,23607656.0,1728.42,129.58499999999998
2022,LU,Luxembourg,FR,France,1217530246.0,913.09,176.91666666666666
2022,LU,Luxembourg,HR,Croatia,76164457.0,1687.135,165.93
2022,LU,Luxembourg,HU,Hungary,32324500.0,1251.8049999999998,153.035
2022,LU,Luxembourg,IE,Ireland,26141448.0,1016.22,143.24
2022,LU,Luxembourg,IT,Italy,703754254.0,1376.5433333333333,236.67
2022,LU,Luxembourg,LU,Luxembourg,156024140.0,589.1933333333333,119.00333333333333
2022,LU,Luxembourg,MT,Malta,22948700.0,1326.95,188.365
2022,LU,Luxembourg,NL,Netherlands,167245422.0,710.39,190.65333333333334
2022,LU,Luxembourg,PL,Poland,43051424.0,901.7133333333333,167.45
2022,LU,Luxembourg,PT,Portugal,646901246.0,1231.74,209.38333333333333
2022,LU,Luxembourg,RO,Romania,30255115.0,1197.0,109.285
2022,LU,Luxembourg,SE,Sweden,36787082.0,1235.355,130.81
2022,LU,Luxembourg,SI,Slovenia,11637089.0,717.2,97.105
2022,LU,Luxembourg,SK,Slovakia,12603730.0,691.935,70.09
2022,LU,Luxembourg,TR,Turkey,91528273.0,2123.1000000000004,172.02
2022,LU,Luxembourg,UK,United Kingdom,189791325.0,1168.32,285.8233333333333
2022,LV,Latvia,CZ,Czechia,23855723.0,533.145,79.93
2022,LV,Latvia,DE,Germany,25789313.0,697.15,120.54
2022,LV,Latvia,EE,Estonia,75626054.0,163.035,90.325
2022,LV,Latvia,EL,Greece,69085000.0,1028.55,128.28
2022,LV,Latvia,ES,Spain,132501272.0,844.885,119.44
2022,LV,Latvia,FI,Finland,10216035.0,505.32,98.24
2022,LV,Latvia,FR,France,21430500.0,693.5,134.19
2022,LV,Latvia,IE,Ireland,13372249.0,429.15,55.5
2022,LV,Latvia,IT,Italy,149665093.0,877.76,131.945
2022,LV,Latvia,LT,Lithuania,49815932.0,171.44,89.465
2022,LV,Latvia,LV,Latvia,383761235.0,85.64333333333332,25.87
2022,LV,Latvia,NO,Norway,57272579.0,830.63,63.6
2022,LV,Latvia,PL,Poland,44240298.0,402.7633333333333,106.28333333333335
2022,LV,Latvia,SE,Sweden,16448012.0,524.09,95.13
2022,LV,Latvia,TR,Turkey,70900322.0,836.27,125.37
2022,LV,Latvia,UK,United Kingdom,40481764.0,413.425,59.375
2022,MT,Malta,AT,Austria,16975809.0,860.215,157.375
2022,MT,Malta,BE,Belgium,23065583.0,1049.615,78.47999999999999
2022,MT,Malta,BG,Bulgaria,3739493.0,671.21,122.07
2022,MT,Malta,CH,Switzerland,6340786.0,917.67,183.41
2022,MT,Malta,CY,Cyprus,12960486.0,803.63,148.535
2022,MT,Malta,DE,Germany,30604406.0,881.4,153.16500000000002
2022,MT,Malta,EL,Greece,34011971.0,890.8199999999999,152.91
2022,MT,Malta,ES,Spain,52726616.0,817.0466666666666,170.23666666666668
2022,MT,Malta,FR,France,50395276.0,817.35,180.64666666666668
2022,MT,Malta,HR,Croatia,8722446.0,769.885,139.905
2022,MT,Malta,HU,Hungary,7226778.0,726.935,140.20499999999998
2022,MT,Malta,IE,Ireland,6507427.0,1173.49,79.74
2022,MT,Malta,IT,Italy,312065952.0,666.1466666666666,167.24666666666667
2022,MT,Malta,MT,Malta,125197671.0,191.82000000000002,60.68666666666667
2022,MT,Malta,NL,Netherlands,14869632.0,833.28,147.99
2022,MT,Malta,PL,Poland,35683151.0,1137.1,131.815
2022,MT,Malta,PT,Portugal,10110401.0,800.495,132.75
2022,MT,Malta,TR,Turkey,25344576.0,1288.615,163.975
2022,MT,Malta,UK,United Kingdom,117012745.0,852.6766666666666,192.17
2022,NL,Netherlands,AT,Austria,1954822614.0,633.7199999999999,108.69
2022,NL,Netherlands,BE,Belgium,1351899219.0,317.9766666666667,82.72
2022,NL,Netherlands,BG,Bulgaria,74765123.0,553.3199999999999,25.35
2022,NL,Netherlands,CH,Switzerland,615950403.0,589.3566666666667,107.82000000000001
2022,NL,Netherlands,CY,Cyprus,97913943.0,1164.12,127.455
2022,NL,Netherlands,CZ,Czechia,354890658.0,592.0333333333333,109.00333333333333
2022,NL,Netherlands,DE,Germany,3000630104.0,427.64000000000004,93.87
2022,NL,Netherlands,DK,Denmark,429507312.0,614.5533333333333,110.46999999999998
2022,NL,Netherlands,EL,Greece,1944264928.0,1181.775,100.985
2022,NL,Netherlands,ES,Spain,4928956728.0,873.8033333333333,129.80666666666664
2022,NL,Netherlands,FI,Finland,144161397.0,1093.4850000000001,126.235
2022,NL,Netherlands,FR,France,4274479612.0,600.08,96.03666666666668
2022,NL,Netherlands,HR,Croatia,533158280.0,961.895,67.555
2022,NL,Netherlands,HU,Hungary,121842594.0,432.34666666666664,73.70333333333333
2022,NL,Netherlands,IE,Ireland,233077356.0,739.3766666666667,130.72333333333333
2022,NL,Netherlands,IS,Iceland,418550837.0,1813.58,167.37
2022,NL,Netherlands,IT,Italy,3048637544.0,824.1700000000001,124.63666666666667
2022,NL,Netherlands,LU,Luxembourg,144678298.0,324.3566666666666,67.40333333333334
2022,NL,Netherlands,MT,Malta,47252508.0,688.7,103.9
2022,NL,Netherlands,NL,Netherlands,9409989198.0,248.14666666666668,60.366666666666674
2022,NL,Netherlands,NO,Norway,779837004.0,1004.57,133.3
2022,NL,Netherlands,PL,Poland,225108810.0,616.5,126.52666666666666
2022,NL,Netherlands,PT,Portugal,1196565162.0,855.6466666666666,119.11333333333334
2022,NL,Netherlands,RO,Romania,97269201.0,811.28,75.905
2022,NL,Netherlands,SE,Sweden,385956469.0,817.6999999999999,131.91333333333333
2022,NL,Netherlands,SI,Slovenia,104638509.0,721.13,53.849999999999994
2022,NL,Netherlands,TR,Turkey,909553560.0,1102.465,82.15
2022,NL,Netherlands,UK,United Kingdom,1569433087.0,662.4366666666666,133.99
2022,PL,Poland,AT,Austria,362810858.0,510.0566666666667,75.66
2022,PL,Poland,BE,Belgium,107855168.0,467.2966666666666,84.63000000000001
2022,PL,Poland,BG,Bulgaria,315750411.0,607.9849999999999,78.505
2022,PL,Poland,CH,Switzerland,123808591.0,685.9233333333333,96.73666666666668
2022,PL,Poland,CY,Cyprus,63152352.0,597.415,75.86500000000001
2022,PL,Poland,CZ,Czechia,916022600.0,694.9200000000001,154.20666666666668
2022,PL,Poland,DE,Germany,2690295558.0,556.0166666666667,101.89666666666666
2022,PL,Poland,DK,Denmark,126910059.0,509.01,86.48
2022,PL,Poland,EE,Estonia,22348077.0,749.035,109.955
2022,PL,Poland,EL,Greece,947139710.0,551.47,104.83
2022,PL,Poland,ES,Spain,898970264.0,569.4033333333333,104.72666666666667
2022,PL,Poland,FI,Finland,53981508.0,1182.5500000000002,74.775
2022,PL,Poland,FR,France,477793002.0,580.46,98.00333333333333
2022,PL,Poland,HR,Croatia,659012264.0,481.50333333333333,89.29666666666667
2022,PL,Poland,HU,Hungary,386682740.0,747.5,206.26999999999998
2022,PL,Poland,IE,Ireland,133262722.0,449.96000000000004,25.89
2022,PL,Poland,IS,Iceland,34310426.0,892.485,75.19
2022,PL,Poland,IT,Italy,1094634610.0,493.07666666666665,94.54333333333334
2022,PL,Poland,LT,Lithuania,108233239.0,363.8866666666667,103.23333333333333
2022,PL,Poland,LU,Luxembourg,5453888.0,518.7,61.31
2022,PL,Poland,LV,Latvia,17098776.0,478.9466666666667,116.46666666666665
2022,PL,Poland,MT,Malta,45992633.0,550.8299999999999,86.63499999999999
2022,PL,Poland,NL,Netherlands,265741908.0,533.2466666666667,84.55666666666666
2022,PL,Poland,NO,Norway,229451356.0,466.7833333333333,72.28333333333335
2022,PL,Poland,PL,Poland,17870046372.0,182.26999999999998,39.35666666666666
2022,PL,Poland,PT,Portugal,212713001.0,733.0150000000001,81.935
2022,PL,Poland,RO,Romania,36659917.0,638.845,84.63
2022,PL,Poland,SE,Sweden,287078498.0,499.4333333333332,70.31333333333333
2022,PL,Poland,SI,Slovenia,9605456.0,357.85,55.269999999999996
2022,PL,Poland,SK,Slovakia,289038123.0,370.14000000000004,87.56333333333333
2022,PL,Poland,TR,Turkey,580749441.0,700.4300000000001,91.36
2022,PL,Poland,UK,United Kingdom,665633384.0,420.01666666666665,62.78
2022,PT,Portugal,AT,Austria,23616402.0,724.98,124.28999999999999
2022,PT,Portugal,BE,Belgium,64481623.0,661.2833333333333,119.80333333333334
2022,PT,Portugal,CH,Switzerland,78273845.0,551.4433333333333,103.59333333333332
2022,PT,Portugal,CZ,Czechia,8943993.0,574.29,95.63
2022,PT,Portugal,DE,Germany,110513051.0,643.2866666666667,113.69
2022,PT,Portugal,DK,Denmark,37690026.0,1452.98,72.15
2022,PT,Portugal,EL,Greece,69726766.0,1139.74,131.89
2022,PT,Portugal,ES,Spain,821256324.0,492.57,108.64666666666666
2022,PT,Portugal,FR,France,299934404.0,555.46,104.23333333333333
2022,PT,Portugal,IE,Ireland,8289308.0,727.47,118.78
2022,PT,Portugal,IT,Italy,251421025.0,758.0766666666667,149.85333333333332
2022,PT,Portugal,LU,Luxembourg,10912564.0,463.48,79.47
2022,PT,Portugal,NL,Netherlands,93009839.0,640.8466666666667,133.57666666666668
2022,PT,Portugal,PT,Portugal,5581098674.0,205.9333333333333,46.74666666666667
2022,PT,Portugal,SE,Sweden,9210747.0,623.01,105.36
2022,PT,Portugal,UK,United Kingdom,164178603.0,553.7199999999999,118.35333333333334
2022,RO,Romania,AT,Austria,135968270.0,779.11,114.05
2022,RO,Romania,BG,Bulgaria,336237120.0,682.655,115.79499999999999
2022,RO,Romania,DE,Germany,142314870.0,603.38,68.67
2022,RO,Romania,EL,Greece,467163970.0,819.2049999999999,118.69999999999999
2022,RO,Romania,ES,Spain,257403851.0,1075.275,151.01
2022,RO,Romania,FR,France,47720644.0,705.57,90.84
2022,RO,Romania,HU,Hungary,53007900.0,267.05333333333334,60.00666666666667
2022,RO,Romania,IT,Italy,245605674.0,558.7566666666667,106.60333333333334
2022,RO,Romania,RO,Romania,6943001330.0,225.43666666666664,60.20333333333334
2022,RO,Romania,TR,Turkey,188169907.0,974.1949999999999,148.065
2022,RO,Romania,UK,United Kingdom,41986779.0,569.3299999999999,71.18
2022,SE,Sweden,DE,Germany,1979995326.0,931.62,248.85666666666665
2022,SE,Sweden,DK,Denmark,920177001.0,440.415,193.8
2022,SE,Sweden,EL,Greece,3733868832.0,1860.15,161.57999999999998
2022,SE,Sweden,ES,Spain,4703277720.0,1197.1,110.13
2022,SE,Sweden,FI,Finland,943300421.0,473.875,195.92
2022,SE,Sweden,FR,France,3170893974.0,1894.3400000000001,211.68
2022,SE,Sweden,IT,Italy,5086823986.0,1002.6199999999999,160.33666666666667
2022,SE,Sweden,PL,Poland,850049252.0,1144.06,160.03
2022,SE,Sweden,SE,Sweden,34209904924.0,309.97333333333336,89.82666666666667
2022,SE,Sweden,UK,United Kingdom,1371808437.0,801.3299999999999,138.05
2022,SI,Slovenia,AT,Austria,78831636.0,343.8766666666667,111.27333333333333
2022,SI,Slovenia,BE,Belgium,21904041.0,660.41,86.7
2022,SI,Slovenia,CZ,Czechia,23448569.0,400.335,147.435
2022,SI,Slovenia,DE,Germany,102549229.0,582.9366666666666,145.83666666666667
2022,SI,Slovenia,EL,Greece,95202853.0,859.465,102.97
2022,SI,Slovenia,ES,Spain,104736337.0,839.5699999999999,111.165
2022,SI,Slovenia,FR,France,49727820.0,878.345,127.615
2022,SI,Slovenia,HR,Croatia,1125718750.0,308.28000000000003,63.98666666666666
2022,SI,Slovenia,HU,Hungary,24403734.0,328.53499999999997,123.0
2022,SI,Slovenia,IT,Italy,261943262.0,494.09,133.73
2022,SI,Slovenia,NL,Netherlands,16827654.0,843.66,124.61
2022,SI,Slovenia,PT,Portugal,52127264.0,1196.06,97.04
2022,SI,Slovenia,SI,Slovenia,955895778.0,199.21,64.27
2022,SI,Slovenia,TR,Turkey,59431697.0,1056.26,152.83999999999997
2022,SK,Slovakia,AT,Austria,220620665.0,492.1666666666667,121.21
2022,SK,Slovakia,BG,Bulgaria,58836146.0,635.32,80.64
2022,SK,Slovakia,CZ,Czechia,378470120.0,245.39333333333332,68.61666666666666
2022,SK,Slovakia,DE,Germany,88721794.0,681.11,110.33
2022,SK,Slovakia,EL,Greece,241441882.0,990.41,136.73
2022,SK,Slovakia,ES,Spain,157973791.0,1089.33,120.035
2022,SK,Slovakia,HR,Croatia,412323546.0,598.46,75.12
2022,SK,Slovakia,HU,Hungary,177389560.0,253.51999999999998,79.35333333333334
2022,SK,Slovakia,IT,Italy,399499903.0,617.8466666666667,130.65666666666667
2022,SK,Slovakia,PL,Poland,70334550.0,241.165,107.145
2022,SK,Slovakia,SK,Slovakia,2408444040.0,193.42333333333332,52.06
2022,SK,Slovakia,TR,Turkey,287171034.0,957.23,114.79
2022,SK,Slovakia,UK,United Kingdom,35839381.0,533.83,99.5
