Year,Month,Full_Date,Destination_Country_Code,Destination_Country,Arrivals
2018,1,2018-01-01,AT,Austria,3134889.0
2018,2,2018-02-01,AT,Austria,3445384.0
2018,3,2018-03-01,AT,Austria,3514333.0
2018,4,2018-04-01,AT,Austria,2311581.0
2018,5,2018-05-01,AT,Austria,3000330.0
2018,6,2018-06-01,AT,Austria,3475041.0
2018,7,2018-07-01,AT,Austria,4763540.0
2018,8,2018-08-01,AT,Austria,4887500.0
2018,9,2018-09-01,AT,Austria,3583753.0
2018,10,2018-10-01,AT,Austria,2770956.0
2018,11,2018-11-01,AT,Austria,2070009.0
2018,12,2018-12-01,AT,Austria,3136164.0
2019,1,2019-01-01,AT,Austria,3129184.0
2019,2,2019-02-01,AT,Austria,3505327.0
2019,3,2019-03-01,AT,Austria,3471046.0
2019,4,2019-04-01,AT,Austria,2561382.0
2019,5,2019-05-01,AT,Austria,2823461.0
2019,6,2019-06-01,AT,Austria,3962009.0
2019,7,2019-07-01,AT,Austria,4810243.0
2019,8,2019-08-01,AT,Austria,5125780.0
2019,9,2019-09-01,AT,Austria,3620257.0
2019,10,2019-10-01,AT,Austria,2937099.0
2019,11,2019-11-01,AT,Austria,2087122.0
2019,12,2019-12-01,AT,Austria,3288521.0
2020,1,2020-01-01,AT,Austria,3435324.0
2020,2,2020-02-01,AT,Austria,3816610.0
2020,3,2020-03-01,AT,Austria,1124431.0
2020,4,2020-04-01,AT,Austria,43397.0
2020,5,2020-05-01,AT,Austria,219739.0
2020,6,2020-06-01,AT,Austria,1487572.0
2020,7,2020-07-01,AT,Austria,3449498.0
2020,8,2020-08-01,AT,Austria,4001716.0
2020,9,2020-09-01,AT,Austria,2529359.0
2020,10,2020-10-01,AT,Austria,1224544.0
2020,11,2020-11-01,AT,Austria,202294.0
2020,12,2020-12-01,AT,Austria,137160.0
2021,1,2021-01-01,AT,Austria,138261.0
2021,2,2021-02-01,AT,Austria,163900.0
2021,3,2021-03-01,AT,Austria,221981.0
2021,4,2021-04-01,AT,Austria,211800.0
2021,5,2021-05-01,AT,Austria,796351.0
2021,6,2021-06-01,AT,Austria,2006445.0
2021,7,2021-07-01,AT,Austria,3738430.0
2021,8,2021-08-01,AT,Austria,4608339.0
2021,9,2021-09-01,AT,Austria,3242361.0
2021,10,2021-10-01,AT,Austria,2451663.0
2021,11,2021-11-01,AT,Austria,951134.0
2021,12,2021-12-01,AT,Austria,1227319.0
2022,1,2022-01-01,AT,Austria,1940725.0
2022,2,2022-02-01,AT,Austria,2551328.0
2022,3,2022-03-01,AT,Austria,2438160.0
2022,4,2022-04-01,AT,Austria,2089090.0
2022,5,2022-05-01,AT,Austria,2433989.0
2022,6,2022-06-01,AT,Austria,3530920.0
2022,7,2022-07-01,AT,Austria,4725858.0
2022,8,2022-08-01,AT,Austria,4900771.0
2022,9,2022-09-01,AT,Austria,3510036.0
2022,10,2022-10-01,AT,Austria,2685354.0
2022,11,2022-11-01,AT,Austria,1780340.0
2022,12,2022-12-01,AT,Austria,2983103.0
2023,1,2023-01-01,AT,Austria,3097126.0
2023,2,2023-02-01,AT,Austria,3407388.0
2023,3,2023-03-01,AT,Austria,3001908.0
2023,4,2023-04-01,AT,Austria,2458352.0
2023,5,2023-05-01,AT,Austria,2849313.0
2023,6,2023-06-01,AT,Austria,3843512.0
2023,7,2023-07-01,AT,Austria,5010502.0
2023,8,2023-08-01,AT,Austria,4973951.0
2023,9,2023-09-01,AT,Austria,3918471.0
2023,10,2023-10-01,AT,Austria,2824553.0
2018,1,2018-01-01,BE,Belgium,901317.0
2018,2,2018-02-01,BE,Belgium,1073754.0
2018,3,2018-03-01,BE,Belgium,1352528.0
2018,4,2018-04-01,BE,Belgium,1548133.0
2018,5,2018-05-01,BE,Belgium,1664260.0
2018,6,2018-06-01,BE,Belgium,1547102.0
2018,7,2018-07-01,BE,Belgium,1878169.0
2018,8,2018-08-01,BE,Belgium,1856886.0
2018,9,2018-09-01,BE,Belgium,1546953.0
2018,10,2018-10-01,BE,Belgium,1580995.0
2018,11,2018-11-01,BE,Belgium,1308645.0
2018,12,2018-12-01,BE,Belgium,1301173.0
2019,1,2019-01-01,BE,Belgium,905345.0
2019,2,2019-02-01,BE,Belgium,1092706.0
2019,3,2019-03-01,BE,Belgium,1350375.0
2019,4,2019-04-01,BE,Belgium,1715040.0
2019,5,2019-05-01,BE,Belgium,1632600.0
2019,6,2019-06-01,BE,Belgium,1654836.0
2019,7,2019-07-01,BE,Belgium,1904684.0
2019,8,2019-08-01,BE,Belgium,1916367.0
2019,9,2019-09-01,BE,Belgium,1574149.0
2019,10,2019-10-01,BE,Belgium,1621983.0
2019,11,2019-11-01,BE,Belgium,1344898.0
2019,12,2019-12-01,BE,Belgium,1344628.0
2020,1,2020-01-01,BE,Belgium,972661.0
2020,2,2020-02-01,BE,Belgium,1175643.0
2020,3,2020-03-01,BE,Belgium,425916.0
2020,4,2020-04-01,BE,Belgium,15481.0
2020,5,2020-05-01,BE,Belgium,31002.0
2020,6,2020-06-01,BE,Belgium,413333.0
2020,7,2020-07-01,BE,Belgium,1368513.0
2020,8,2020-08-01,BE,Belgium,1149119.0
2020,9,2020-09-01,BE,Belgium,842356.0
2020,10,2020-10-01,BE,Belgium,521460.0
2020,11,2020-11-01,BE,Belgium,204563.0
2020,12,2020-12-01,BE,Belgium,256370.0
2021,2,2021-02-01,BE,Belgium,392047.0
2021,3,2021-03-01,BE,Belgium,358462.0
2021,4,2021-04-01,BE,Belgium,621669.0
2021,5,2021-05-01,BE,Belgium,730039.0
2021,6,2021-06-01,BE,Belgium,868451.0
2021,7,2021-07-01,BE,Belgium,1546924.0
2021,8,2021-08-01,BE,Belgium,1583135.0
2021,9,2021-09-01,BE,Belgium,1261974.0
2021,10,2021-10-01,BE,Belgium,1402690.0
2021,11,2021-11-01,BE,Belgium,1057735.0
2021,12,2021-12-01,BE,Belgium,921920.0
2022,1,2022-01-01,BE,Belgium,741365.0
2022,2,2022-02-01,BE,Belgium,914927.0
2022,3,2022-03-01,BE,Belgium,1188330.0
2022,4,2022-04-01,BE,Belgium,1605248.0
2022,5,2022-05-01,BE,Belgium,1636083.0
2022,6,2022-06-01,BE,Belgium,1614547.0
2022,7,2022-07-01,BE,Belgium,2067690.0
2022,8,2022-08-01,BE,Belgium,1984940.0
2022,9,2022-09-01,BE,Belgium,1605842.0
2022,10,2022-10-01,BE,Belgium,1651545.0
2022,11,2022-11-01,BE,Belgium,1284803.0
2022,12,2022-12-01,BE,Belgium,1331325.0
2023,1,2023-01-01,BE,Belgium,996789.0
2023,2,2023-02-01,BE,Belgium,1169414.0
2023,3,2023-03-01,BE,Belgium,1356326.0
2023,4,2023-04-01,BE,Belgium,1734700.0
2023,5,2023-05-01,BE,Belgium,1802765.0
2023,6,2023-06-01,BE,Belgium,1675754.0
2023,7,2023-07-01,BE,Belgium,2023042.0
2023,8,2023-08-01,BE,Belgium,1929855.0
2023,9,2023-09-01,BE,Belgium,1718431.0
2023,10,2023-10-01,BE,Belgium,1604648.0
2018,1,2018-01-01,BG,Bulgaria,372966.0
2018,2,2018-02-01,BG,Bulgaria,389090.0
2018,3,2018-03-01,BG,Bulgaria,400398.0
2018,4,2018-04-01,BG,Bulgaria,432178.0
2018,5,2018-05-01,BG,Bulgaria,582022.0
2018,6,2018-06-01,BG,Bulgaria,988832.0
2018,7,2018-07-01,BG,Bulgaria,1233322.0
2018,8,2018-08-01,BG,Bulgaria,1317855.0
2018,9,2018-09-01,BG,Bulgaria,835824.0
2018,10,2018-10-01,BG,Bulgaria,438763.0
2018,11,2018-11-01,BG,Bulgaria,371058.0
2018,12,2018-12-01,BG,Bulgaria,437372.0
2019,1,2019-01-01,BG,Bulgaria,382771.0
2019,2,2019-02-01,BG,Bulgaria,376045.0
2019,3,2019-03-01,BG,Bulgaria,432686.0
2019,4,2019-04-01,BG,Bulgaria,450653.0
2019,5,2019-05-01,BG,Bulgaria,586591.0
2019,6,2019-06-01,BG,Bulgaria,1028784.0
2019,7,2019-07-01,BG,Bulgaria,1297762.0
2019,8,2019-08-01,BG,Bulgaria,1468322.0
2019,9,2019-09-01,BG,Bulgaria,847355.0
2019,12,2019-12-01,BG,Bulgaria,447602.0
2020,1,2020-01-01,BG,Bulgaria,439897.0
2020,2,2020-02-01,BG,Bulgaria,442669.0
2020,3,2020-03-01,BG,Bulgaria,162494.0
2020,4,2020-04-01,BG,Bulgaria,16494.0
2020,6,2020-06-01,BG,Bulgaria,199533.0
2020,7,2020-07-01,BG,Bulgaria,613199.0
2020,8,2020-08-01,BG,Bulgaria,947420.0
2020,9,2020-09-01,BG,Bulgaria,593318.0
2021,6,2021-06-01,BG,Bulgaria,562359.0
2021,7,2021-07-01,BG,Bulgaria,1118431.0
2021,8,2021-08-01,BG,Bulgaria,1325112.0
2021,9,2021-09-01,BG,Bulgaria,619950.0
2021,11,2021-11-01,BG,Bulgaria,203915.0
2021,12,2021-12-01,BG,Bulgaria,290673.0
2022,4,2022-04-01,BG,Bulgaria,393270.0
2022,5,2022-05-01,BG,Bulgaria,492018.0
2022,6,2022-06-01,BG,Bulgaria,838082.0
2022,7,2022-07-01,BG,Bulgaria,1322312.0
2022,8,2022-08-01,BG,Bulgaria,1483212.0
2022,9,2022-09-01,BG,Bulgaria,781039.0
2023,4,2023-04-01,BG,Bulgaria,471143.0
2023,5,2023-05-01,BG,Bulgaria,527412.0
2023,6,2023-06-01,BG,Bulgaria,975537.0
2023,7,2023-07-01,BG,Bulgaria,1441330.0
2023,8,2023-08-01,BG,Bulgaria,1540540.0
2023,9,2023-09-01,BG,Bulgaria,910519.0
2023,10,2023-10-01,BG,Bulgaria,493426.0
2018,1,2018-01-01,CH,Switzerland,1506303.0
2018,2,2018-02-01,CH,Switzerland,1706779.0
2018,3,2018-03-01,CH,Switzerland,1859768.0
2018,4,2018-04-01,CH,Switzerland,1565327.0
2018,5,2018-05-01,CH,Switzerland,1893023.0
2018,6,2018-06-01,CH,Switzerland,2391209.0
2018,7,2018-07-01,CH,Switzerland,3026285.0
2018,8,2018-08-01,CH,Switzerland,2992152.0
2018,9,2018-09-01,CH,Switzerland,2453027.0
2018,10,2018-10-01,CH,Switzerland,1829174.0
2018,11,2018-11-01,CH,Switzerland,1197687.0
2019,1,2019-01-01,CH,Switzerland,1488220.0
2019,2,2019-02-01,CH,Switzerland,1713785.0
2019,3,2019-03-01,CH,Switzerland,1851349.0
2019,5,2019-05-01,CH,Switzerland,1898113.0
2019,6,2019-06-01,CH,Switzerland,2506031.0
2019,7,2019-07-01,CH,Switzerland,3089848.0
2019,8,2019-08-01,CH,Switzerland,3047336.0
2019,9,2019-09-01,CH,Switzerland,2421382.0
2019,10,2019-10-01,CH,Switzerland,1873573.0
2019,11,2019-11-01,CH,Switzerland,1241863.0
2019,12,2019-12-01,CH,Switzerland,1585049.0
2020,1,2020-01-01,CH,Switzerland,1625485.0
2020,2,2020-02-01,CH,Switzerland,1812837.0
2020,3,2020-03-01,CH,Switzerland,625838.0
2020,4,2020-04-01,CH,Switzerland,69935.0
2020,5,2020-05-01,CH,Switzerland,381364.0
2020,6,2020-06-01,CH,Switzerland,1024672.0
2020,7,2020-07-01,CH,Switzerland,2446751.0
2020,8,2020-08-01,CH,Switzerland,2289718.0
2020,9,2020-09-01,CH,Switzerland,1816876.0
2020,10,2020-10-01,CH,Switzerland,1204055.0
2020,11,2020-11-01,CH,Switzerland,466110.0
2020,12,2020-12-01,CH,Switzerland,725972.0
2021,1,2021-01-01,CH,Switzerland,669939.0
2021,2,2021-02-01,CH,Switzerland,1039705.0
2021,3,2021-03-01,CH,Switzerland,953252.0
2021,4,2021-04-01,CH,Switzerland,1246621.0
2021,5,2021-05-01,CH,Switzerland,1351552.0
2021,6,2021-06-01,CH,Switzerland,1529433.0
2021,7,2021-07-01,CH,Switzerland,2418901.0
2021,8,2021-08-01,CH,Switzerland,2701414.0
2021,9,2021-09-01,CH,Switzerland,2091129.0
2021,10,2021-10-01,CH,Switzerland,1756246.0
2021,11,2021-11-01,CH,Switzerland,988958.0
2021,12,2021-12-01,CH,Switzerland,1213267.0
2022,1,2022-01-01,CH,Switzerland,1143808.0
2022,2,2022-02-01,CH,Switzerland,1498352.0
2022,3,2022-03-01,CH,Switzerland,1579258.0
2022,4,2022-04-01,CH,Switzerland,1560764.0
2022,5,2022-05-01,CH,Switzerland,1802305.0
2022,6,2022-06-01,CH,Switzerland,2367449.0
2022,7,2022-07-01,CH,Switzerland,3138471.0
2022,8,2022-08-01,CH,Switzerland,3007979.0
2022,9,2022-09-01,CH,Switzerland,2434725.0
2022,10,2022-10-01,CH,Switzerland,1940130.0
2022,11,2022-11-01,CH,Switzerland,1213711.0
2022,12,2022-12-01,CH,Switzerland,1618215.0
2023,1,2023-01-01,CH,Switzerland,1586744.0
2023,2,2023-02-01,CH,Switzerland,1739815.0
2023,3,2023-03-01,CH,Switzerland,1740746.0
2023,5,2023-05-01,CH,Switzerland,2103802.0
2023,6,2023-06-01,CH,Switzerland,2655402.0
2023,7,2023-07-01,CH,Switzerland,3269916.0
2023,8,2023-08-01,CH,Switzerland,3145074.0
2023,9,2023-09-01,CH,Switzerland,2792946.0
2018,1,2018-01-01,CY,Cyprus,81239.0
2018,2,2018-02-01,CY,Cyprus,103772.0
2018,3,2018-03-01,CY,Cyprus,166346.0
2018,4,2018-04-01,CY,Cyprus,251158.0
2018,5,2018-05-01,CY,Cyprus,354017.0
2018,6,2018-06-01,CY,Cyprus,386919.0
2018,7,2018-07-01,CY,Cyprus,414507.0
2018,8,2018-08-01,CY,Cyprus,459347.0
2018,9,2018-09-01,CY,Cyprus,383932.0
2018,10,2018-10-01,CY,Cyprus,337227.0
2018,11,2018-11-01,CY,Cyprus,133203.0
2018,12,2018-12-01,CY,Cyprus,105495.0
2019,1,2019-01-01,CY,Cyprus,90562.0
2019,2,2019-02-01,CY,Cyprus,108093.0
2019,3,2019-03-01,CY,Cyprus,164811.0
2019,4,2019-04-01,CY,Cyprus,248841.0
2019,5,2019-05-01,CY,Cyprus,339851.0
2019,6,2019-06-01,CY,Cyprus,398773.0
2019,7,2019-07-01,CY,Cyprus,428506.0
2019,8,2019-08-01,CY,Cyprus,469020.0
2019,9,2019-09-01,CY,Cyprus,368221.0
2019,10,2019-10-01,CY,Cyprus,330828.0
2019,11,2019-11-01,CY,Cyprus,156409.0
2019,12,2019-12-01,CY,Cyprus,139040.0
2020,1,2020-01-01,CY,Cyprus,117222.0
2020,2,2020-02-01,CY,Cyprus,142075.0
2020,3,2020-03-01,CY,Cyprus,53040.0
2020,4,2020-04-01,CY,Cyprus,139.0
2020,5,2020-05-01,CY,Cyprus,0.0
2020,6,2020-06-01,CY,Cyprus,69697.0
2020,7,2020-07-01,CY,Cyprus,153510.0
2020,8,2020-08-01,CY,Cyprus,235098.0
2020,9,2020-09-01,CY,Cyprus,135711.0
2020,10,2020-10-01,CY,Cyprus,130258.0
2020,11,2020-11-01,CY,Cyprus,26119.0
2020,12,2020-12-01,CY,Cyprus,43860.0
2021,1,2021-01-01,CY,Cyprus,74054.0
2021,2,2021-02-01,CY,Cyprus,11439.0
2021,3,2021-03-01,CY,Cyprus,16060.0
2021,4,2021-04-01,CY,Cyprus,34282.0
2021,5,2021-05-01,CY,Cyprus,103256.0
2021,6,2021-06-01,CY,Cyprus,269925.0
2021,7,2021-07-01,CY,Cyprus,329992.0
2021,8,2021-08-01,CY,Cyprus,432145.0
2021,9,2021-09-01,CY,Cyprus,292187.0
2021,10,2021-10-01,CY,Cyprus,341794.0
2021,11,2021-11-01,CY,Cyprus,150878.0
2021,12,2021-12-01,CY,Cyprus,116214.0
2022,1,2022-01-01,CY,Cyprus,61908.0
2022,2,2022-02-01,CY,Cyprus,75525.0
2022,3,2022-03-01,CY,Cyprus,110950.0
2022,4,2022-04-01,CY,Cyprus,223176.0
2022,5,2022-05-01,CY,Cyprus,263831.0
2022,6,2022-06-01,CY,Cyprus,348097.0
2022,7,2022-07-01,CY,Cyprus,405823.0
2022,8,2022-08-01,CY,Cyprus,429166.0
2022,9,2022-09-01,CY,Cyprus,334954.0
2022,10,2022-10-01,CY,Cyprus,320040.0
2022,11,2022-11-01,CY,Cyprus,130628.0
2022,12,2022-12-01,CY,Cyprus,118302.0
2023,1,2023-01-01,CY,Cyprus,128431.0
2023,2,2023-02-01,CY,Cyprus,152123.0
2023,3,2023-03-01,CY,Cyprus,147322.0
2023,4,2023-04-01,CY,Cyprus,242496.0
2023,5,2023-05-01,CY,Cyprus,352259.0
2023,7,2023-07-01,CY,Cyprus,449208.0
2023,8,2023-08-01,CY,Cyprus,464366.0
2023,9,2023-09-01,CY,Cyprus,369577.0
2023,10,2023-10-01,CY,Cyprus,332719.0
2018,1,2018-01-01,CZ,Czechia,1186353.0
2018,2,2018-02-01,CZ,Czechia,1266232.0
2018,3,2018-03-01,CZ,Czechia,1489273.0
2018,4,2018-04-01,CZ,Czechia,1541772.0
2018,5,2018-05-01,CZ,Czechia,1901531.0
2018,6,2018-06-01,CZ,Czechia,2042141.0
2018,7,2018-07-01,CZ,Czechia,2695017.0
2018,8,2018-08-01,CZ,Czechia,2639210.0
2018,9,2018-09-01,CZ,Czechia,1998315.0
2018,10,2018-10-01,CZ,Czechia,1705610.0
2018,11,2018-11-01,CZ,Czechia,1418147.0
2018,12,2018-12-01,CZ,Czechia,1363549.0
2019,1,2019-01-01,CZ,Czechia,1227454.0
2019,2,2019-02-01,CZ,Czechia,1307316.0
2019,3,2019-03-01,CZ,Czechia,1463054.0
2019,4,2019-04-01,CZ,Czechia,1636538.0
2019,5,2019-05-01,CZ,Czechia,1961852.0
2019,6,2019-06-01,CZ,Czechia,2177894.0
2019,7,2019-07-01,CZ,Czechia,2749636.0
2019,8,2019-08-01,CZ,Czechia,2786412.0
2019,9,2019-09-01,CZ,Czechia,2000123.0
2019,10,2019-10-01,CZ,Czechia,1815933.0
2019,11,2019-11-01,CZ,Czechia,1459432.0
2019,12,2019-12-01,CZ,Czechia,1423904.0
2020,1,2020-01-01,CZ,Czechia,1327308.0
2020,2,2020-02-01,CZ,Czechia,1358025.0
2020,3,2020-03-01,CZ,Czechia,487326.0
2020,4,2020-04-01,CZ,Czechia,18931.0
2020,5,2020-05-01,CZ,Czechia,123666.0
2020,6,2020-06-01,CZ,Czechia,893877.0
2020,7,2020-07-01,CZ,Czechia,2254054.0
2020,8,2020-08-01,CZ,Czechia,2398819.0
2020,9,2020-09-01,CZ,Czechia,1311484.0
2020,10,2020-10-01,CZ,Czechia,375123.0
2020,11,2020-11-01,CZ,Czechia,105496.0
2020,12,2020-12-01,CZ,Czechia,182335.0
2021,1,2021-01-01,CZ,Czechia,99686.0
2021,2,2021-02-01,CZ,Czechia,94229.0
2021,3,2021-03-01,CZ,Czechia,85733.0
2021,4,2021-04-01,CZ,Czechia,109394.0
2021,5,2021-05-01,CZ,Czechia,291250.0
2021,6,2021-06-01,CZ,Czechia,1127918.0
2021,7,2021-07-01,CZ,Czechia,2349282.0
2021,8,2021-08-01,CZ,Czechia,2432927.0
2021,9,2021-09-01,CZ,Czechia,1779719.0
2021,10,2021-10-01,CZ,Czechia,1424579.0
2021,11,2021-11-01,CZ,Czechia,910255.0
2021,12,2021-12-01,CZ,Czechia,678629.0
2022,1,2022-01-01,CZ,Czechia,716557.0
2022,2,2022-02-01,CZ,Czechia,982131.0
2022,3,2022-03-01,CZ,Czechia,1096712.0
2022,4,2022-04-01,CZ,Czechia,1337808.0
2022,5,2022-05-01,CZ,Czechia,1693053.0
2022,6,2022-06-01,CZ,Czechia,2017355.0
2022,7,2022-07-01,CZ,Czechia,2714809.0
2022,8,2022-08-01,CZ,Czechia,2647878.0
2022,9,2022-09-01,CZ,Czechia,1926290.0
2022,10,2022-10-01,CZ,Czechia,1708151.0
2022,11,2022-11-01,CZ,Czechia,1281760.0
2022,12,2022-12-01,CZ,Czechia,1301660.0
2023,1,2023-01-01,CZ,Czechia,1143009.0
2023,2,2023-02-01,CZ,Czechia,1259836.0
2023,3,2023-03-01,CZ,Czechia,1387443.0
2023,4,2023-04-01,CZ,Czechia,1626933.0
2023,5,2023-05-01,CZ,Czechia,1981908.0
2023,6,2023-06-01,CZ,Czechia,2161558.0
2023,7,2023-07-01,CZ,Czechia,2868921.0
2023,8,2023-08-01,CZ,Czechia,2774506.0
2023,9,2023-09-01,CZ,Czechia,2220303.0
2023,10,2023-10-01,CZ,Czechia,1820078.0
2018,1,2018-01-01,DE,Germany,9783809.0
2018,2,2018-02-01,DE,Germany,10585826.0
2018,3,2018-03-01,DE,Germany,12859535.0
2018,4,2018-04-01,DE,Germany,14140407.0
2018,5,2018-05-01,DE,Germany,17239654.0
2018,6,2018-06-01,DE,Germany,17701812.0
2018,7,2018-07-01,DE,Germany,19234729.0
2018,8,2018-08-01,DE,Germany,18806615.0
2018,9,2018-09-01,DE,Germany,17884627.0
2018,10,2018-10-01,DE,Germany,16226417.0
2018,11,2018-11-01,DE,Germany,12848296.0
2018,12,2018-12-01,DE,Germany,11930442.0
2019,1,2019-01-01,DE,Germany,9963510.0
2019,2,2019-02-01,DE,Germany,10911769.0
2019,3,2019-03-01,DE,Germany,12985143.0
2019,4,2019-04-01,DE,Germany,14951861.0
2019,5,2019-05-01,DE,Germany,17471179.0
2019,6,2019-06-01,DE,Germany,18663269.0
2019,7,2019-07-01,DE,Germany,19892238.0
2019,8,2019-08-01,DE,Germany,19615508.0
2019,9,2019-09-01,DE,Germany,17986861.0
2019,10,2019-10-01,DE,Germany,16896327.0
2019,11,2019-11-01,DE,Germany,13384338.0
2019,12,2019-12-01,DE,Germany,12399039.0
2020,1,2020-01-01,DE,Germany,10327540.0
2020,2,2020-02-01,DE,Germany,11415065.0
2020,3,2020-03-01,DE,Germany,5078440.0
2020,4,2020-04-01,DE,Germany,856574.0
2020,5,2020-05-01,DE,Germany,3318203.0
2020,6,2020-06-01,DE,Germany,8864870.0
2020,7,2020-07-01,DE,Germany,13560068.0
2020,8,2020-08-01,DE,Germany,14883539.0
2020,9,2020-09-01,DE,Germany,13302612.0
2020,10,2020-10-01,DE,Germany,10027022.0
2020,11,2020-11-01,DE,Germany,2090072.0
2020,12,2020-12-01,DE,Germany,1378718.0
2021,1,2021-01-01,DE,Germany,1320659.0
2021,2,2021-02-01,DE,Germany,1507853.0
2021,3,2021-03-01,DE,Germany,2076867.0
2021,4,2021-04-01,DE,Germany,1867546.0
2021,5,2021-05-01,DE,Germany,3759129.0
2021,6,2021-06-01,DE,Germany,8836979.0
2021,7,2021-07-01,DE,Germany,14380800.0
2021,8,2021-08-01,DE,Germany,16398533.0
2021,9,2021-09-01,DE,Germany,14812775.0
2021,10,2021-10-01,DE,Germany,14473950.0
2021,11,2021-11-01,DE,Germany,8596048.0
2021,12,2021-12-01,DE,Germany,5738428.0
2022,1,2022-01-01,DE,Germany,5040751.0
2022,2,2022-02-01,DE,Germany,6235220.0
2022,3,2022-03-01,DE,Germany,8610499.0
2022,4,2022-04-01,DE,Germany,12405555.0
2022,5,2022-05-01,DE,Germany,15792170.0
2022,6,2022-06-01,DE,Germany,17331865.0
2022,7,2022-07-01,DE,Germany,19338105.0
2022,8,2022-08-01,DE,Germany,18659275.0
2022,9,2022-09-01,DE,Germany,17128752.0
2022,10,2022-10-01,DE,Germany,15711858.0
2022,11,2022-11-01,DE,Germany,11500377.0
2022,12,2022-12-01,DE,Germany,10785555.0
2023,1,2023-01-01,DE,Germany,8781493.0
2023,2,2023-02-01,DE,Germany,9830384.0
2023,3,2023-03-01,DE,Germany,12120841.0
2023,4,2023-04-01,DE,Germany,14634439.0
2023,5,2023-05-01,DE,Germany,17561680.0
2023,6,2023-06-01,DE,Germany,18204414.0
2023,7,2023-07-01,DE,Germany,19688405.0
2023,8,2023-08-01,DE,Germany,18544716.0
2023,9,2023-09-01,DE,Germany,18698942.0
2023,10,2023-10-01,DE,Germany,16035704.0
2018,1,2018-01-01,DK,Denmark,370570.0
2018,2,2018-02-01,DK,Denmark,391844.0
2018,3,2018-03-01,DK,Denmark,521004.0
2018,4,2018-04-01,DK,Denmark,621989.0
2018,5,2018-05-01,DK,Denmark,780173.0
2018,6,2018-06-01,DK,Denmark,756515.0
2018,7,2018-07-01,DK,Denmark,1163433.0
2018,8,2018-08-01,DK,Denmark,1034366.0
2018,9,2018-09-01,DK,Denmark,711367.0
2018,10,2018-10-01,DK,Denmark,671725.0
2018,11,2018-11-01,DK,Denmark,517549.0
2018,12,2018-12-01,DK,Denmark,415843.0
2019,1,2019-01-01,DK,Denmark,384196.0
2019,2,2019-02-01,DK,Denmark,402099.0
2019,3,2019-03-01,DK,Denmark,496074.0
2019,4,2019-04-01,DK,Denmark,708904.0
2019,5,2019-05-01,DK,Denmark,776593.0
2019,6,2019-06-01,DK,Denmark,804894.0
2019,7,2019-07-01,DK,Denmark,1237441.0
2019,8,2019-08-01,DK,Denmark,1060315.0
2019,9,2019-09-01,DK,Denmark,718885.0
2019,10,2019-10-01,DK,Denmark,692902.0
2019,11,2019-11-01,DK,Denmark,533657.0
2019,12,2019-12-01,DK,Denmark,425522.0
2020,1,2020-01-01,DK,Denmark,386637.0
2020,2,2020-02-01,DK,Denmark,423260.0
2020,3,2020-03-01,DK,Denmark,202236.0
2020,4,2020-04-01,DK,Denmark,148153.0
2020,5,2020-05-01,DK,Denmark,218742.0
2020,6,2020-06-01,DK,Denmark,336583.0
2020,7,2020-07-01,DK,Denmark,1060404.0
2020,8,2020-08-01,DK,Denmark,816675.0
2020,9,2020-09-01,DK,Denmark,516250.0
2020,10,2020-10-01,DK,Denmark,492095.0
2020,11,2020-11-01,DK,Denmark,264631.0
2020,12,2020-12-01,DK,Denmark,176207.0
2021,1,2021-01-01,DK,Denmark,105131.0
2021,3,2021-03-01,DK,Denmark,186433.0
2021,4,2021-04-01,DK,Denmark,316576.0
2021,5,2021-05-01,DK,Denmark,451915.0
2021,6,2021-06-01,DK,Denmark,523077.0
2021,7,2021-07-01,DK,Denmark,1112098.0
2021,8,2021-08-01,DK,Denmark,1048511.0
2021,9,2021-09-01,DK,Denmark,770586.0
2021,10,2021-10-01,DK,Denmark,799884.0
2021,11,2021-11-01,DK,Denmark,600866.0
2021,12,2021-12-01,DK,Denmark,366502.0
2022,1,2022-01-01,DK,Denmark,244582.0
2022,2,2022-02-01,DK,Denmark,401473.0
2022,3,2022-03-01,DK,Denmark,547500.0
2022,4,2022-04-01,DK,Denmark,830188.0
2022,5,2022-05-01,DK,Denmark,875618.0
2022,6,2022-06-01,DK,Denmark,929340.0
2022,7,2022-07-01,DK,Denmark,1379916.0
2022,8,2022-08-01,DK,Denmark,1263358.0
2022,9,2022-09-01,DK,Denmark,856499.0
2022,10,2022-10-01,DK,Denmark,792769.0
2022,11,2022-11-01,DK,Denmark,607237.0
2023,1,2023-01-01,DK,Denmark,419955.0
2023,2,2023-02-01,DK,Denmark,471977.0
2023,3,2023-03-01,DK,Denmark,587611.0
2023,4,2023-04-01,DK,Denmark,824332.0
2023,5,2023-05-01,DK,Denmark,899163.0
2023,6,2023-06-01,DK,Denmark,907222.0
2023,7,2023-07-01,DK,Denmark,1295486.0
2023,8,2023-08-01,DK,Denmark,1229192.0
2023,9,2023-09-01,DK,Denmark,868780.0
2023,10,2023-10-01,DK,Denmark,791295.0
2018,1,2018-01-01,EE,Estonia,205540.0
2018,2,2018-02-01,EE,Estonia,209742.0
2018,3,2018-03-01,EE,Estonia,239423.0
2018,4,2018-04-01,EE,Estonia,250576.0
2018,5,2018-05-01,EE,Estonia,303911.0
2018,6,2018-06-01,EE,Estonia,372687.0
2018,7,2018-07-01,EE,Estonia,502931.0
2018,8,2018-08-01,EE,Estonia,448125.0
