Year,Origin_Country_Code,Origin_Country,Destination_Country_Code,Destination_Country,Avg_Exp_per_Night
2021,LU,Luxembourg,IT,Italy,164
2021,LU,Luxembourg,LU,Luxembourg,80
2021,LU,Luxembourg,MT,Malta,153
2021,LU,Luxembourg,NL,Netherlands,150
2021,LU,Luxembourg,PL,Poland,70
2021,LU,Luxembourg,PT,Portugal,133
2021,LU,Luxembourg,RO,Romania,69
2021,LU,Luxembourg,SE,Sweden,129
2021,LU,Luxembourg,TR,Turkey,121
2021,LU,Luxembourg,UK,United Kingdom,182
2021,LV,Latvia,DE,Germany,126
2021,LV,Latvia,EE,Estonia,99
2021,LV,Latvia,IT,Italy,59
2021,LV,Latvia,LT,Lithuania,107
2021,LV,Latvia,LV,Latvia,25
2021,LV,Latvia,PL,Poland,86
2021,MK,North Macedonia,BG,Bulgaria,63
2021,MK,North Macedonia,CH,Switzerland,37
2021,MK,North Macedonia,DE,Germany,23
2021,MK,North Macedonia,EL,Greece,45
2021,MK,North Macedonia,TR,Turkey,58
2021,MT,Malta,DE,Germany,99
2021,MT,Malta,EL,Greece,198
2021,MT,Malta,ES,Spain,136
2021,MT,Malta,FR,France,145
2021,MT,Malta,IT,Italy,172
2021,MT,Malta,MT,Malta,62
2021,MT,Malta,NL,Netherlands,208
2021,MT,Malta,PL,Poland,112
2021,MT,Malta,UK,United Kingdom,150
2021,NL,Netherlands,AT,Austria,116
2021,NL,Netherlands,BE,Belgium,79
2021,NL,Netherlands,CH,Switzerland,99
2021,NL,Netherlands,CY,Cyprus,168
2021,NL,Netherlands,CZ,Czechia,63
2021,NL,Netherlands,DE,Germany,87
2021,NL,Netherlands,DK,Denmark,150
2021,NL,Netherlands,EL,Greece,112
2021,NL,Netherlands,ES,Spain,147
2021,NL,Netherlands,FR,France,94
2021,NL,Netherlands,HR,Croatia,65
2021,NL,Netherlands,HU,Hungary,52
2021,NL,Netherlands,IE,Ireland,97
2021,NL,Netherlands,IS,Iceland,181
2021,NL,Netherlands,IT,Italy,140
2021,NL,Netherlands,LU,Luxembourg,72
2021,NL,Netherlands,NL,Netherlands,57
2021,NL,Netherlands,NO,Norway,100
2021,NL,Netherlands,PL,Poland,63
2021,NL,Netherlands,PT,Portugal,99
2021,NL,Netherlands,RO,Romania,42
2021,NL,Netherlands,SE,Sweden,159
2021,NL,Netherlands,SI,Slovenia,76
2021,NL,Netherlands,TR,Turkey,77
2021,NL,Netherlands,UK,United Kingdom,140
2021,NO,Norway,DE,Germany,179
2021,NO,Norway,DK,Denmark,209
2021,NO,Norway,ES,Spain,104
2021,NO,Norway,NO,Norway,101
2021,NO,Norway,PL,Poland,80
2021,NO,Norway,SE,Sweden,259
2021,PL,Poland,AT,Austria,112
2021,PL,Poland,BE,Belgium,112
2021,PL,Poland,BG,Bulgaria,73
2021,PL,Poland,CH,Switzerland,85
2021,PL,Poland,CY,Cyprus,92
2021,PL,Poland,CZ,Czechia,107
2021,PL,Poland,DE,Germany,70
2021,PL,Poland,DK,Denmark,96
2021,PL,Poland,EE,Estonia,45
2021,PL,Poland,EL,Greece,84
2021,PL,Poland,ES,Spain,134
2021,PL,Poland,FI,Finland,43
2021,PL,Poland,FR,France,100
2021,PL,Poland,HR,Croatia,63
2021,PL,Poland,HU,Hungary,96
2021,PL,Poland,IE,Ireland,33
2021,PL,Poland,IS,Iceland,78
2021,PL,Poland,IT,Italy,98
2021,PL,Poland,LT,Lithuania,86
2021,PL,Poland,LU,Luxembourg,53
2021,PL,Poland,MT,Malta,85
2021,PL,Poland,NL,Netherlands,77
2021,PL,Poland,NO,Norway,61
2021,PL,Poland,PL,Poland,34
2021,PL,Poland,PT,Portugal,96
2021,PL,Poland,RO,Romania,54
2021,PL,Poland,SE,Sweden,101
2021,PL,Poland,SI,Slovenia,60
2021,PL,Poland,SK,Slovakia,88
2021,PL,Poland,TR,Turkey,89
2021,PL,Poland,UK,United Kingdom,51
2021,PT,Portugal,CH,Switzerland,37
2021,PT,Portugal,DE,Germany,61
2021,PT,Portugal,EL,Greece,116
2021,PT,Portugal,ES,Spain,91
2021,PT,Portugal,FR,France,91
2021,PT,Portugal,IT,Italy,107
2021,PT,Portugal,LU,Luxembourg,45
2021,PT,Portugal,NL,Netherlands,50
2021,PT,Portugal,PT,Portugal,41
2021,PT,Portugal,UK,United Kingdom,36
2021,RO,Romania,AT,Austria,47
2021,RO,Romania,BG,Bulgaria,78
2021,RO,Romania,DE,Germany,50
2021,RO,Romania,EL,Greece,91
2021,RO,Romania,ES,Spain,61
2021,RO,Romania,HU,Hungary,44
2021,RO,Romania,IT,Italy,57
2021,RO,Romania,RO,Romania,45
2021,RO,Romania,TR,Turkey,103
2021,SE,Sweden,DE,Germany,177
2021,SE,Sweden,DK,Denmark,200
2021,SE,Sweden,EL,Greece,156
2021,SE,Sweden,ES,Spain,127
2021,SE,Sweden,FI,Finland,86
2021,SE,Sweden,FR,France,182
2021,SE,Sweden,NO,Norway,122
2021,SE,Sweden,SE,Sweden,73
2021,SI,Slovenia,AT,Austria,104
2021,SI,Slovenia,BE,Belgium,129
2021,SI,Slovenia,DE,Germany,104
2021,SI,Slovenia,EL,Greece,127
2021,SI,Slovenia,ES,Spain,109
2021,SI,Slovenia,FR,France,76
2021,SI,Slovenia,HR,Croatia,61
2021,SI,Slovenia,HU,Hungary,72
2021,SI,Slovenia,IT,Italy,111
2021,SI,Slovenia,NL,Netherlands,84
2021,SI,Slovenia,SI,Slovenia,63
2021,SK,Slovakia,AT,Austria,41
2021,SK,Slovakia,CZ,Czechia,61
2021,SK,Slovakia,HR,Croatia,76
2021,SK,Slovakia,HU,Hungary,69
2021,SK,Slovakia,IT,Italy,77
2021,SK,Slovakia,SK,Slovakia,44
2022,AT,Austria,AT,Austria,130
2022,AT,Austria,BE,Belgium,210
2022,AT,Austria,CH,Switzerland,191
2022,AT,Austria,CY,Cyprus,188
2022,AT,Austria,CZ,Czechia,147
2022,AT,Austria,DE,Germany,155
2022,AT,Austria,EL,Greece,183
2022,AT,Austria,ES,Spain,203
2022,AT,Austria,FI,Finland,145
2022,AT,Austria,FR,France,224
2022,AT,Austria,HR,Croatia,147
2022,AT,Austria,HU,Hungary,122
2022,AT,Austria,IE,Ireland,144
2022,AT,Austria,IT,Italy,178
2022,AT,Austria,NL,Netherlands,181
2022,AT,Austria,NO,Norway,162
2022,AT,Austria,PL,Poland,104
2022,AT,Austria,PT,Portugal,214
2022,AT,Austria,RO,Romania,76
2022,AT,Austria,SE,Sweden,181
2022,AT,Austria,SI,Slovenia,165
2022,AT,Austria,SK,Slovakia,102
2022,AT,Austria,TR,Turkey,135
2022,AT,Austria,UK,United Kingdom,296
2022,BE,Belgium,AT,Austria,147
2022,BE,Belgium,BE,Belgium,75
2022,BE,Belgium,BG,Bulgaria,45
2022,BE,Belgium,CH,Switzerland,143
2022,BE,Belgium,CZ,Czechia,79
2022,BE,Belgium,DE,Germany,102
2022,BE,Belgium,DK,Denmark,143
2022,BE,Belgium,EL,Greece,124
2022,BE,Belgium,ES,Spain,122
2022,BE,Belgium,FR,France,105
2022,BE,Belgium,HR,Croatia,78
2022,BE,Belgium,HU,Hungary,69
2022,BE,Belgium,IE,Ireland,78
2022,BE,Belgium,IT,Italy,138
2022,BE,Belgium,LU,Luxembourg,106
2022,BE,Belgium,NL,Netherlands,95
2022,BE,Belgium,NO,Norway,147
2022,BE,Belgium,PL,Poland,44
2022,BE,Belgium,PT,Portugal,128
2022,BE,Belgium,RO,Romania,32
2022,BE,Belgium,SE,Sweden,71
2022,BE,Belgium,TR,Turkey,60
2022,BE,Belgium,UK,United Kingdom,120
2022,BG,Bulgaria,BG,Bulgaria,60
2022,BG,Bulgaria,DE,Germany,57
2022,BG,Bulgaria,EL,Greece,92
2022,BG,Bulgaria,ES,Spain,135
2022,BG,Bulgaria,IT,Italy,126
2022,BG,Bulgaria,RO,Romania,68
2022,BG,Bulgaria,TR,Turkey,92
2022,CY,Cyprus,CY,Cyprus,58
2022,CY,Cyprus,EL,Greece,164
2022,CY,Cyprus,FR,France,354
2022,CY,Cyprus,IT,Italy,198
2022,CY,Cyprus,UK,United Kingdom,102
2022,CZ,Czechia,AT,Austria,86
2022,CZ,Czechia,BG,Bulgaria,68
2022,CZ,Czechia,CZ,Czechia,30
2022,CZ,Czechia,DE,Germany,84
2022,CZ,Czechia,EL,Greece,97
2022,CZ,Czechia,ES,Spain,105
2022,CZ,Czechia,FR,France,101
2022,CZ,Czechia,HR,Croatia,69
2022,CZ,Czechia,HU,Hungary,89
2022,CZ,Czechia,IT,Italy,121
2022,CZ,Czechia,PL,Poland,61
2022,CZ,Czechia,PT,Portugal,87
2022,CZ,Czechia,SK,Slovakia,49
2022,CZ,Czechia,TR,Turkey,90
2022,CZ,Czechia,UK,United Kingdom,120
2022,DE,Germany,AT,Austria,149
2022,DE,Germany,BE,Belgium,130
2022,DE,Germany,CH,Switzerland,135
2022,DE,Germany,CZ,Czechia,134
2022,DE,Germany,DE,Germany,97
2022,DE,Germany,DK,Denmark,82
2022,DE,Germany,EL,Greece,111
2022,DE,Germany,ES,Spain,127
2022,DE,Germany,FR,France,141
2022,DE,Germany,HR,Croatia,86
2022,DE,Germany,HU,Hungary,101
2022,DE,Germany,IT,Italy,178
2022,DE,Germany,NL,Netherlands,111
2022,DE,Germany,NO,Norway,73
2022,DE,Germany,PL,Poland,98
2022,DE,Germany,PT,Portugal,139
2022,DE,Germany,SE,Sweden,81
2022,DE,Germany,TR,Turkey,105
2022,DE,Germany,UK,United Kingdom,235
2022,EE,Estonia,DE,Germany,252
2022,EE,Estonia,EE,Estonia,80
2022,EE,Estonia,EL,Greece,155
2022,EE,Estonia,ES,Spain,136
2022,EE,Estonia,FI,Finland,99
2022,EE,Estonia,FR,France,167
2022,EE,Estonia,IT,Italy,158
2022,EE,Estonia,LT,Lithuania,175
2022,EE,Estonia,LV,Latvia,170
2022,EE,Estonia,NO,Norway,96
2022,EE,Estonia,PL,Poland,143
2022,EE,Estonia,SE,Sweden,142
2022,EE,Estonia,TR,Turkey,166
2022,EE,Estonia,UK,United Kingdom,265
2022,EL,Greece,AT,Austria,189
2022,EL,Greece,BG,Bulgaria,87
2022,EL,Greece,CH,Switzerland,193
2022,EL,Greece,CY,Cyprus,41
2022,EL,Greece,DE,Germany,61
2022,EL,Greece,EL,Greece,56
2022,EL,Greece,ES,Spain,80
2022,EL,Greece,FR,France,145
2022,EL,Greece,HU,Hungary,125
2022,EL,Greece,IT,Italy,178
2022,EL,Greece,NL,Netherlands,182
2022,EL,Greece,RO,Romania,38
2022,EL,Greece,TR,Turkey,119
2022,EL,Greece,UK,United Kingdom,125
2022,ES,Spain,AT,Austria,143
2022,ES,Spain,BE,Belgium,152
2022,ES,Spain,CH,Switzerland,84
2022,ES,Spain,CZ,Czechia,159
2022,ES,Spain,DE,Germany,153
2022,ES,Spain,DK,Denmark,152
2022,ES,Spain,EL,Greece,162
2022,ES,Spain,ES,Spain,64
2022,ES,Spain,FR,France,132
2022,ES,Spain,HR,Croatia,140
2022,ES,Spain,HU,Hungary,126
2022,ES,Spain,IE,Ireland,105
2022,ES,Spain,IT,Italy,162
2022,ES,Spain,NL,Netherlands,155
2022,ES,Spain,NO,Norway,206
2022,ES,Spain,PL,Poland,96
2022,ES,Spain,PT,Portugal,120
2022,ES,Spain,RO,Romania,51
2022,ES,Spain,SE,Sweden,194
2022,ES,Spain,TR,Turkey,220
2022,ES,Spain,UK,United Kingdom,127
2022,FI,Finland,DE,Germany,116
2022,FI,Finland,DK,Denmark,171
2022,FI,Finland,EE,Estonia,130
2022,FI,Finland,EL,Greece,130
2022,FI,Finland,ES,Spain,113
2022,FI,Finland,FI,Finland,71
2022,FI,Finland,FR,France,163
2022,FI,Finland,IT,Italy,150
2022,FI,Finland,NL,Netherlands,153
2022,FI,Finland,NO,Norway,114
2022,FI,Finland,PL,Poland,136
2022,FI,Finland,PT,Portugal,111
2022,FI,Finland,SE,Sweden,147
2022,FI,Finland,TR,Turkey,130
2022,FI,Finland,UK,United Kingdom,174
2022,FR,France,AT,Austria,129
2022,FR,France,BE,Belgium,137
2022,FR,France,BG,Bulgaria,129
2022,FR,France,CH,Switzerland,130
2022,FR,France,CZ,Czechia,192
2022,FR,France,DE,Germany,178
2022,FR,France,DK,Denmark,178
2022,FR,France,EL,Greece,157
2022,FR,France,ES,Spain,138
2022,FR,France,FR,France,77
2022,FR,France,HR,Croatia,121
2022,FR,France,HU,Hungary,165
2022,FR,France,IE,Ireland,154
2022,FR,France,IT,Italy,180
2022,FR,France,LU,Luxembourg,106
2022,FR,France,MT,Malta,173
2022,FR,France,NL,Netherlands,151
2022,FR,France,NO,Norway,224
2022,FR,France,PL,Poland,132
2022,FR,France,PT,Portugal,160
2022,FR,France,SE,Sweden,148
2022,FR,France,TR,Turkey,144
2022,FR,France,UK,United Kingdom,194
2022,HR,Croatia,AT,Austria,91
2022,HR,Croatia,DE,Germany,100
2022,HR,Croatia,ES,Spain,137
2022,HR,Croatia,FR,France,130
2022,HR,Croatia,HR,Croatia,54
2022,HR,Croatia,HU,Hungary,120
2022,HR,Croatia,IT,Italy,130
2022,HR,Croatia,SI,Slovenia,102
2022,HR,Croatia,TR,Turkey,80
2022,HR,Croatia,UK,United Kingdom,159
2022,HU,Hungary,AT,Austria,57
2022,HU,Hungary,BE,Belgium,104
2022,HU,Hungary,BG,Bulgaria,57
2022,HU,Hungary,CH,Switzerland,85
2022,HU,Hungary,CY,Cyprus,81
2022,HU,Hungary,CZ,Czechia,70
2022,HU,Hungary,DE,Germany,84
2022,HU,Hungary,DK,Denmark,74
2022,HU,Hungary,EL,Greece,77
2022,HU,Hungary,ES,Spain,97
2022,HU,Hungary,FI,Finland,82
2022,HU,Hungary,FR,France,104
2022,HU,Hungary,HR,Croatia,68
2022,HU,Hungary,HU,Hungary,37
2022,HU,Hungary,IT,Italy,92
2022,HU,Hungary,MT,Malta,80
2022,HU,Hungary,NL,Netherlands,102
2022,HU,Hungary,NO,Norway,52
2022,HU,Hungary,PL,Poland,78
2022,HU,Hungary,PT,Portugal,56
2022,HU,Hungary,RO,Romania,29
2022,HU,Hungary,SE,Sweden,37
2022,HU,Hungary,SI,Slovenia,95
2022,HU,Hungary,SK,Slovakia,45
2022,HU,Hungary,TR,Turkey,106
2022,HU,Hungary,UK,United Kingdom,89
2022,IE,Ireland,BE,Belgium,131
2022,IE,Ireland,DE,Germany,153
2022,IE,Ireland,EL,Greece,143
2022,IE,Ireland,ES,Spain,164
2022,IE,Ireland,FR,France,155
2022,IE,Ireland,HR,Croatia,158
2022,IE,Ireland,IE,Ireland,90
2022,IE,Ireland,IT,Italy,198
2022,IE,Ireland,NL,Netherlands,278
2022,IE,Ireland,PL,Poland,66
2022,IE,Ireland,PT,Portugal,149
2022,IE,Ireland,UK,United Kingdom,138
2022,IT,Italy,AT,Austria,116
2022,IT,Italy,CH,Switzerland,62
2022,IT,Italy,DE,Germany,73
2022,IT,Italy,EL,Greece,117
2022,IT,Italy,ES,Spain,121
2022,IT,Italy,FR,France,100
2022,IT,Italy,HR,Croatia,73
2022,IT,Italy,IT,Italy,75
2022,IT,Italy,RO,Romania,33
2022,IT,Italy,UK,United Kingdom,84
2022,LT,Lithuania,AT,Austria,98
2022,LT,Lithuania,BE,Belgium,82
2022,LT,Lithuania,BG,Bulgaria,88
2022,LT,Lithuania,CH,Switzerland,60
2022,LT,Lithuania,CY,Cyprus,74
2022,LT,Lithuania,CZ,Czechia,87
2022,LT,Lithuania,DE,Germany,95
2022,LT,Lithuania,DK,Denmark,104
2022,LT,Lithuania,EE,Estonia,104
2022,LT,Lithuania,EL,Greece,78
2022,LT,Lithuania,ES,Spain,72
2022,LT,Lithuania,FI,Finland,89
2022,LT,Lithuania,FR,France,83
2022,LT,Lithuania,IE,Ireland,44
2022,LT,Lithuania,IT,Italy,114
2022,LT,Lithuania,LT,Lithuania,43
2022,LT,Lithuania,LV,Latvia,88
2022,LT,Lithuania,NL,Netherlands,95
2022,LT,Lithuania,NO,Norway,100
2022,LT,Lithuania,PL,Poland,94
2022,LT,Lithuania,PT,Portugal,79
2022,LT,Lithuania,SE,Sweden,90
2022,LT,Lithuania,TR,Turkey,78
2022,LT,Lithuania,UK,United Kingdom,69
2022,LU,Luxembourg,AT,Austria,256
2022,LU,Luxembourg,BE,Belgium,173
2022,LU,Luxembourg,BG,Bulgaria,101
2022,LU,Luxembourg,CH,Switzerland,247
2022,LU,Luxembourg,CZ,Czechia,96
2022,LU,Luxembourg,DE,Germany,202
2022,LU,Luxembourg,DK,Denmark,213
2022,LU,Luxembourg,EL,Greece,214
2022,LU,Luxembourg,ES,Spain,251
2022,LU,Luxembourg,FI,Finland,130
2022,LU,Luxembourg,FR,France,177
2022,LU,Luxembourg,HR,Croatia,166
2022,LU,Luxembourg,HU,Hungary,153
2022,LU,Luxembourg,IE,Ireland,143
2022,LU,Luxembourg,IT,Italy,237
2022,LU,Luxembourg,LU,Luxembourg,119
2022,LU,Luxembourg,MT,Malta,188
2022,LU,Luxembourg,NL,Netherlands,191
2022,LU,Luxembourg,PL,Poland,167
2022,LU,Luxembourg,PT,Portugal,209
2022,LU,Luxembourg,RO,Romania,109
2022,LU,Luxembourg,SE,Sweden,131
2022,LU,Luxembourg,SI,Slovenia,97
2022,LU,Luxembourg,SK,Slovakia,70
2022,LU,Luxembourg,TR,Turkey,172
2022,LU,Luxembourg,UK,United Kingdom,286
2022,LV,Latvia,CZ,Czechia,80
2022,LV,Latvia,DE,Germany,121
2022,LV,Latvia,EE,Estonia,90
2022,LV,Latvia,EL,Greece,128
2022,LV,Latvia,ES,Spain,119
2022,LV,Latvia,FI,Finland,98
2022,LV,Latvia,FR,France,134
2022,LV,Latvia,IE,Ireland,56
2022,LV,Latvia,IT,Italy,132
2022,LV,Latvia,LT,Lithuania,89
2022,LV,Latvia,LV,Latvia,26
2022,LV,Latvia,NO,Norway,64
2022,LV,Latvia,PL,Poland,106
2022,LV,Latvia,SE,Sweden,95
2022,LV,Latvia,TR,Turkey,125
2022,LV,Latvia,UK,United Kingdom,59
2022,MT,Malta,AT,Austria,157
2022,MT,Malta,BE,Belgium,78
2022,MT,Malta,BG,Bulgaria,122
2022,MT,Malta,CH,Switzerland,183
2022,MT,Malta,CY,Cyprus,149
2022,MT,Malta,DE,Germany,153
2022,MT,Malta,EL,Greece,153
2022,MT,Malta,ES,Spain,170
2022,MT,Malta,FR,France,181
2022,MT,Malta,HR,Croatia,140
2022,MT,Malta,HU,Hungary,140
2022,MT,Malta,IE,Ireland,80
2022,MT,Malta,IT,Italy,167
2022,MT,Malta,MT,Malta,61
2022,MT,Malta,NL,Netherlands,148
2022,MT,Malta,PL,Poland,132
2022,MT,Malta,PT,Portugal,133
2022,MT,Malta,TR,Turkey,164
2022,MT,Malta,UK,United Kingdom,192
2022,NL,Netherlands,AT,Austria,109
2022,NL,Netherlands,BE,Belgium,83
2022,NL,Netherlands,BG,Bulgaria,25
2022,NL,Netherlands,CH,Switzerland,108
2022,NL,Netherlands,CY,Cyprus,127
2022,NL,Netherlands,CZ,Czechia,109
2022,NL,Netherlands,DE,Germany,94
2022,NL,Netherlands,DK,Denmark,110
2022,NL,Netherlands,EL,Greece,101
2022,NL,Netherlands,ES,Spain,130
2022,NL,Netherlands,FI,Finland,126
2022,NL,Netherlands,FR,France,96
2022,NL,Netherlands,HR,Croatia,68
2022,NL,Netherlands,HU,Hungary,74
2022,NL,Netherlands,IE,Ireland,131
2022,NL,Netherlands,IS,Iceland,167
2022,NL,Netherlands,IT,Italy,125
2022,NL,Netherlands,LU,Luxembourg,67
2022,NL,Netherlands,MT,Malta,104
2022,NL,Netherlands,NL,Netherlands,60
2022,NL,Netherlands,NO,Norway,133
2022,NL,Netherlands,PL,Poland,127
2022,NL,Netherlands,PT,Portugal,119
2022,NL,Netherlands,RO,Romania,76
2022,NL,Netherlands,SE,Sweden,132
2022,NL,Netherlands,SI,Slovenia,54
2022,NL,Netherlands,TR,Turkey,82
2022,NL,Netherlands,UK,United Kingdom,134
2022,PL,Poland,AT,Austria,76
2022,PL,Poland,BE,Belgium,85
2022,PL,Poland,BG,Bulgaria,79
2022,PL,Poland,CH,Switzerland,97
2022,PL,Poland,CY,Cyprus,76
2022,PL,Poland,CZ,Czechia,154
2022,PL,Poland,DE,Germany,102
2022,PL,Poland,DK,Denmark,86
2022,PL,Poland,EE,Estonia,110
2022,PL,Poland,EL,Greece,105
2022,PL,Poland,ES,Spain,105
2022,PL,Poland,FI,Finland,75
2022,PL,Poland,FR,France,98
2022,PL,Poland,HR,Croatia,89
2022,PL,Poland,HU,Hungary,206
2022,PL,Poland,IE,Ireland,26
2022,PL,Poland,IS,Iceland,75
2022,PL,Poland,IT,Italy,95
2022,PL,Poland,LT,Lithuania,103
2022,PL,Poland,LU,Luxembourg,61
2022,PL,Poland,LV,Latvia,116
2022,PL,Poland,MT,Malta,87
2022,PL,Poland,NL,Netherlands,85
2022,PL,Poland,NO,Norway,72
2022,PL,Poland,PL,Poland,39
2022,PL,Poland,PT,Portugal,82
2022,PL,Poland,RO,Romania,85
2022,PL,Poland,SE,Sweden,70
2022,PL,Poland,SI,Slovenia,55
2022,PL,Poland,SK,Slovakia,88
2022,PL,Poland,TR,Turkey,91
2022,PL,Poland,UK,United Kingdom,63
2022,PT,Portugal,AT,Austria,124
2022,PT,Portugal,BE,Belgium,120
2022,PT,Portugal,CH,Switzerland,104
2022,PT,Portugal,CZ,Czechia,96
2022,PT,Portugal,DE,Germany,114
2022,PT,Portugal,DK,Denmark,72
2022,PT,Portugal,EL,Greece,132
2022,PT,Portugal,ES,Spain,109
2022,PT,Portugal,FR,France,104
2022,PT,Portugal,IE,Ireland,119
2022,PT,Portugal,IT,Italy,150
2022,PT,Portugal,LU,Luxembourg,79
2022,PT,Portugal,NL,Netherlands,134
2022,PT,Portugal,PT,Portugal,47
2022,PT,Portugal,SE,Sweden,105
2022,PT,Portugal,UK,United Kingdom,118
2022,RO,Romania,AT,Austria,114
2022,RO,Romania,BG,Bulgaria,116
2022,RO,Romania,DE,Germany,69
2022,RO,Romania,EL,Greece,119
2022,RO,Romania,ES,Spain,151
2022,RO,Romania,FR,France,91
2022,RO,Romania,HU,Hungary,60
2022,RO,Romania,IT,Italy,107
2022,RO,Romania,RO,Romania,60
2022,RO,Romania,TR,Turkey,148
2022,RO,Romania,UK,United Kingdom,71
2022,SE,Sweden,DE,Germany,249
2022,SE,Sweden,DK,Denmark,194
2022,SE,Sweden,EL,Greece,162
2022,SE,Sweden,ES,Spain,110
2022,SE,Sweden,FI,Finland,196
2022,SE,Sweden,FR,France,212
2022,SE,Sweden,IT,Italy,160
2022,SE,Sweden,PL,Poland,160
2022,SE,Sweden,SE,Sweden,90
2022,SE,Sweden,UK,United Kingdom,138
2022,SI,Slovenia,AT,Austria,111
2022,SI,Slovenia,BE,Belgium,87
2022,SI,Slovenia,CZ,Czechia,147
2022,SI,Slovenia,DE,Germany,146
2022,SI,Slovenia,EL,Greece,103
2022,SI,Slovenia,ES,Spain,111
2022,SI,Slovenia,FR,France,128
2022,SI,Slovenia,HR,Croatia,64
2022,SI,Slovenia,HU,Hungary,123
2022,SI,Slovenia,IT,Italy,134
2022,SI,Slovenia,NL,Netherlands,125
2022,SI,Slovenia,PT,Portugal,97
2022,SI,Slovenia,SI,Slovenia,64
2022,SI,Slovenia,TR,Turkey,153
2022,SK,Slovakia,AT,Austria,121
2022,SK,Slovakia,BG,Bulgaria,81
2022,SK,Slovakia,CZ,Czechia,69
2022,SK,Slovakia,DE,Germany,110
2022,SK,Slovakia,EL,Greece,137
2022,SK,Slovakia,ES,Spain,120
2022,SK,Slovakia,HR,Croatia,75
2022,SK,Slovakia,HU,Hungary,79
2022,SK,Slovakia,IT,Italy,131
2022,SK,Slovakia,PL,Poland,107
2022,SK,Slovakia,SK,Slovakia,52
2022,SK,Slovakia,TR,Turkey,115
2022,SK,Slovakia,UK,United Kingdom,100
