Year,Origin_Country_Code,Origin_Country,Destination_Country_Code,Destination_Country,Purpose,Duration,Trips
2022,BE,Belgium,PT,Portugal,Personal reasons,1 night or over,348434.0
2019,CH,Switzerland,PT,Portugal,Personal reasons,1 night or over,487610.0
2022,CZ,Czechia,PT,Portugal,Personal reasons,1 night or over,101296.0
2019,DE,Germany,PT,Portugal,Personal reasons,1 night or over,1903257.0
2022,DE,Germany,PT,Portugal,Personal reasons,1 night or over,1982480.0
2019,DK,Denmark,PT,Portugal,Personal reasons,1 night or over,142754.0
2019,ES,Spain,PT,Portugal,Personal reasons,1 night or over,2167553.0
2022,ES,Spain,PT,Portugal,Personal reasons,1 night or over,1685878.0
2019,FI,Finland,PT,Portugal,Personal reasons,1 night or over,112473.0
2022,FI,Finland,PT,Portugal,Personal reasons,1 night or over,108587.0
2019,FR,France,PT,Portugal,Personal reasons,1 night or over,1559370.0
2022,FR,France,PT,Portugal,Personal reasons,1 night or over,1554922.0
2019,HU,Hungary,PT,Portugal,Personal reasons,1 night or over,34762.0
2022,HU,Hungary,PT,Portugal,Personal reasons,1 night or over,23636.0
2019,IE,Ireland,PT,Portugal,Personal reasons,1 night or over,435165.0
2022,IE,Ireland,PT,Portugal,Personal reasons,1 night or over,397685.0
2019,LT,Lithuania,PT,Portugal,Personal reasons,1 night or over,9260.0
2022,LT,Lithuania,PT,Portugal,Personal reasons,1 night or over,32307.0
2019,LU,Luxembourg,PT,Portugal,Personal reasons,1 night or over,155067.0
2022,LU,Luxembourg,PT,Portugal,Personal reasons,1 night or over,220766.0
2019,MT,Malta,PT,Portugal,Personal reasons,1 night or over,10169.0
2022,MT,Malta,PT,Portugal,Personal reasons,1 night or over,6851.0
2019,NL,Netherlands,PT,Portugal,Personal reasons,1 night or over,527380.0
2022,NL,Netherlands,PT,Portugal,Personal reasons,1 night or over,583731.0
2019,PL,Poland,PT,Portugal,Personal reasons,1 night or over,140655.0
2022,PL,Poland,PT,Portugal,Personal reasons,1 night or over,143346.0
2019,PT,Portugal,PT,Portugal,Personal reasons,1 night or over,16507381.0
2022,PT,Portugal,PT,Portugal,Personal reasons,1 night or over,15588157.0
2019,SE,Sweden,PT,Portugal,Personal reasons,1 night or over,171016.0
2022,SI,Slovenia,PT,Portugal,Personal reasons,1 night or over,22921.0
2019,AL,Albania,PT,Portugal,Personal reasons,4 nights or over,13232.0
2019,AT,Austria,PT,Portugal,Personal reasons,4 nights or over,103314.0
2022,AT,Austria,PT,Portugal,Personal reasons,4 nights or over,117008.0
2019,BE,Belgium,PT,Portugal,Personal reasons,4 nights or over,291860.0
2022,BE,Belgium,PT,Portugal,Personal reasons,4 nights or over,308170.0
2019,CH,Switzerland,PT,Portugal,Personal reasons,4 nights or over,445646.0
2022,CZ,Czechia,PT,Portugal,Personal reasons,4 nights or over,101296.0
2019,DE,Germany,PT,Portugal,Personal reasons,4 nights or over,1699650.0
2022,DE,Germany,PT,Portugal,Personal reasons,4 nights or over,1881028.0
2019,DK,Denmark,PT,Portugal,Personal reasons,4 nights or over,129570.0
2019,ES,Spain,PT,Portugal,Personal reasons,4 nights or over,1124640.0
2022,ES,Spain,PT,Portugal,Personal reasons,4 nights or over,844420.0
2019,FI,Finland,PT,Portugal,Personal reasons,4 nights or over,110244.0
2022,FI,Finland,PT,Portugal,Personal reasons,4 nights or over,108587.0
2019,FR,France,PT,Portugal,Personal reasons,4 nights or over,1343657.0
2022,FR,France,PT,Portugal,Personal reasons,4 nights or over,1257419.0
2019,HU,Hungary,PT,Portugal,Personal reasons,4 nights or over,34762.0
2022,HU,Hungary,PT,Portugal,Personal reasons,4 nights or over,22302.0
2019,IE,Ireland,PT,Portugal,Personal reasons,4 nights or over,368676.0
2022,IE,Ireland,PT,Portugal,Personal reasons,4 nights or over,361458.0
2019,LT,Lithuania,PT,Portugal,Personal reasons,4 nights or over,7870.0
2022,LT,Lithuania,PT,Portugal,Personal reasons,4 nights or over,31259.0
2019,LU,Luxembourg,PT,Portugal,Personal reasons,4 nights or over,124345.0
2022,LU,Luxembourg,PT,Portugal,Personal reasons,4 nights or over,184148.0
2019,MT,Malta,PT,Portugal,Personal reasons,4 nights or over,9767.0
2019,NL,Netherlands,PT,Portugal,Personal reasons,4 nights or over,448653.0
2022,NL,Netherlands,PT,Portugal,Personal reasons,4 nights or over,504633.0
2019,PL,Poland,PT,Portugal,Personal reasons,4 nights or over,132226.0
2022,PL,Poland,PT,Portugal,Personal reasons,4 nights or over,137581.0
2019,PT,Portugal,PT,Portugal,Personal reasons,4 nights or over,4347103.0
2022,PT,Portugal,PT,Portugal,Personal reasons,4 nights or over,4295096.0
2019,SE,Sweden,PT,Portugal,Personal reasons,4 nights or over,152622.0
2022,SI,Slovenia,PT,Portugal,Personal reasons,4 nights or over,17517.0
2019,ES,Spain,PT,Portugal,"Professional, business",From 1 to 3 nights,142457.0
2022,ES,Spain,PT,Portugal,"Professional, business",From 1 to 3 nights,69447.0
2022,FR,France,PT,Portugal,"Professional, business",From 1 to 3 nights,145564.0
2019,PT,Portugal,PT,Portugal,"Professional, business",From 1 to 3 nights,983772.0
2022,PT,Portugal,PT,Portugal,"Professional, business",From 1 to 3 nights,964151.0
2019,ES,Spain,PT,Portugal,"Professional, business",1 night or over,187908.0
2022,ES,Spain,PT,Portugal,"Professional, business",1 night or over,91501.0
2022,FR,France,PT,Portugal,"Professional, business",1 night or over,152193.0
2022,LT,Lithuania,PT,Portugal,"Professional, business",1 night or over,6871.0
2019,LU,Luxembourg,PT,Portugal,"Professional, business",1 night or over,9976.0
2022,LU,Luxembourg,PT,Portugal,"Professional, business",1 night or over,16954.0
2022,NL,Netherlands,PT,Portugal,"Professional, business",1 night or over,22212.0
2019,PT,Portugal,PT,Portugal,"Professional, business",1 night or over,1285222.0
2022,PT,Portugal,PT,Portugal,"Professional, business",1 night or over,1177680.0
2019,ES,Spain,PT,Portugal,"Professional, business",4 nights or over,45451.0
2022,LU,Luxembourg,PT,Portugal,"Professional, business",4 nights or over,11885.0
2019,PT,Portugal,PT,Portugal,"Professional, business",4 nights or over,301450.0
2022,PT,Portugal,PT,Portugal,"Professional, business",4 nights or over,213529.0
2019,BE,Belgium,PT,Portugal,Total,From 1 to 3 nights,42385.0
2022,BE,Belgium,PT,Portugal,Total,From 1 to 3 nights,44411.0
2019,ES,Spain,PT,Portugal,Total,From 1 to 3 nights,1185369.0
2022,ES,Spain,PT,Portugal,Total,From 1 to 3 nights,910904.0
2019,FR,France,PT,Portugal,Total,From 1 to 3 nights,236153.0
2022,FR,France,PT,Portugal,Total,From 1 to 3 nights,443067.0
2019,IE,Ireland,PT,Portugal,Total,From 1 to 3 nights,73654.0
2019,LU,Luxembourg,PT,Portugal,Total,From 1 to 3 nights,35735.0
2022,LU,Luxembourg,PT,Portugal,Total,From 1 to 3 nights,41687.0
2019,NL,Netherlands,PT,Portugal,Total,From 1 to 3 nights,89739.0
2022,NL,Netherlands,PT,Portugal,Total,From 1 to 3 nights,93339.0
2019,PT,Portugal,PT,Portugal,Total,From 1 to 3 nights,13144049.0
2022,PT,Portugal,PT,Portugal,Total,From 1 to 3 nights,12257212.0
2019,AL,Albania,PT,Portugal,Total,1 night or over,13232.0
2019,AT,Austria,PT,Portugal,Total,1 night or over,139305.0
2022,AT,Austria,PT,Portugal,Total,1 night or over,136220.0
2019,BE,Belgium,PT,Portugal,Total,1 night or over,341748.0
2022,BE,Belgium,PT,Portugal,Total,1 night or over,355143.0
2019,CH,Switzerland,PT,Portugal,Total,1 night or over,513313.0
2022,CZ,Czechia,PT,Portugal,Total,1 night or over,101296.0
2019,DE,Germany,PT,Portugal,Total,1 night or over,2040890.0
2022,DE,Germany,PT,Portugal,Total,1 night or over,2288936.0
2019,DK,Denmark,PT,Portugal,Total,1 night or over,183538.0
2019,ES,Spain,PT,Portugal,Total,1 night or over,2355460.0
2022,ES,Spain,PT,Portugal,Total,1 night or over,1777379.0
2019,FI,Finland,PT,Portugal,Total,1 night or over,118208.0
2022,FI,Finland,PT,Portugal,Total,1 night or over,129449.0
2019,FR,France,PT,Portugal,Total,1 night or over,1599461.0
2022,FR,France,PT,Portugal,Total,1 night or over,1707115.0
2019,HU,Hungary,PT,Portugal,Total,1 night or over,39912.0
2022,HU,Hungary,PT,Portugal,Total,1 night or over,26648.0
2019,IE,Ireland,PT,Portugal,Total,1 night or over,443029.0
2022,IE,Ireland,PT,Portugal,Total,1 night or over,418408.0
2019,LT,Lithuania,PT,Portugal,Total,1 night or over,9801.0
2022,LT,Lithuania,PT,Portugal,Total,1 night or over,39179.0
2019,LU,Luxembourg,PT,Portugal,Total,1 night or over,165043.0
2022,LU,Luxembourg,PT,Portugal,Total,1 night or over,237720.0
2019,MT,Malta,PT,Portugal,Total,1 night or over,10774.0
2022,MT,Malta,PT,Portugal,Total,1 night or over,7027.0
2019,NL,Netherlands,PT,Portugal,Total,1 night or over,554734.0
2022,NL,Netherlands,PT,Portugal,Total,1 night or over,605943.0
2019,PL,Poland,PT,Portugal,Total,1 night or over,146409.0
2022,PL,Poland,PT,Portugal,Total,1 night or over,149236.0
2019,PT,Portugal,PT,Portugal,Total,1 night or over,17792603.0
2022,PT,Portugal,PT,Portugal,Total,1 night or over,16765837.0
2019,SE,Sweden,PT,Portugal,Total,1 night or over,227667.0
2022,SI,Slovenia,PT,Portugal,Total,1 night or over,24659.0
2019,AL,Albania,PT,Portugal,Total,4 nights or over,13232.0
2019,AT,Austria,PT,Portugal,Total,4 nights or over,107984.0
2022,AT,Austria,PT,Portugal,Total,4 nights or over,122172.0
2019,BE,Belgium,PT,Portugal,Total,4 nights or over,299363.0
2022,BE,Belgium,PT,Portugal,Total,4 nights or over,310732.0
2019,CH,Switzerland,PT,Portugal,Total,4 nights or over,471349.0
2022,CZ,Czechia,PT,Portugal,Total,4 nights or over,101296.0
2019,DE,Germany,PT,Portugal,Total,4 nights or over,1724250.0
2022,DE,Germany,PT,Portugal,Total,4 nights or over,2004502.0
2019,DK,Denmark,PT,Portugal,Total,4 nights or over,142702.0
2019,ES,Spain,PT,Portugal,Total,4 nights or over,1170091.0
2022,ES,Spain,PT,Portugal,Total,4 nights or over,866475.0
2019,FI,Finland,PT,Portugal,Total,4 nights or over,115978.0
2022,FI,Finland,PT,Portugal,Total,4 nights or over,129449.0
2019,FR,France,PT,Portugal,Total,4 nights or over,1363307.0
2022,FR,France,PT,Portugal,Total,4 nights or over,1264047.0
2019,HU,Hungary,PT,Portugal,Total,4 nights or over,35994.0
2022,HU,Hungary,PT,Portugal,Total,4 nights or over,22671.0
2019,IE,Ireland,PT,Portugal,Total,4 nights or over,369375.0
2022,IE,Ireland,PT,Portugal,Total,4 nights or over,366709.0
2019,LT,Lithuania,PT,Portugal,Total,4 nights or over,8410.0
2022,LT,Lithuania,PT,Portugal,Total,4 nights or over,36603.0
2019,LU,Luxembourg,PT,Portugal,Total,4 nights or over,129308.0
2022,LU,Luxembourg,PT,Portugal,Total,4 nights or over,196033.0
2019,MT,Malta,PT,Portugal,Total,4 nights or over,9841.0
2022,MT,Malta,PT,Portugal,Total,4 nights or over,5657.0
2019,NL,Netherlands,PT,Portugal,Total,4 nights or over,464995.0
2022,NL,Netherlands,PT,Portugal,Total,4 nights or over,512604.0
2019,PL,Poland,PT,Portugal,Total,4 nights or over,136461.0
2022,PL,Poland,PT,Portugal,Total,4 nights or over,140993.0
2019,PT,Portugal,PT,Portugal,Total,4 nights or over,4648554.0
2022,PT,Portugal,PT,Portugal,Total,4 nights or over,4508625.0
2019,SE,Sweden,PT,Portugal,Total,4 nights or over,182511.0
2022,SI,Slovenia,PT,Portugal,Total,4 nights or over,19256.0
2019,HU,Hungary,RO,Romania,Personal reasons,From 1 to 3 nights,654272.0
2022,HU,Hungary,RO,Romania,Personal reasons,From 1 to 3 nights,116007.0
2019,RO,Romania,RO,Romania,Personal reasons,From 1 to 3 nights,10928668.0
2022,RO,Romania,RO,Romania,Personal reasons,From 1 to 3 nights,10732734.0
2019,AT,Austria,RO,Romania,Personal reasons,1 night or over,77692.0
2022,AT,Austria,RO,Romania,Personal reasons,1 night or over,68077.0
2019,BE,Belgium,RO,Romania,Personal reasons,1 night or over,62559.0
2022,BE,Belgium,RO,Romania,Personal reasons,1 night or over,105709.0
2022,BG,Bulgaria,RO,Romania,Personal reasons,1 night or over,36302.0
2019,EL,Greece,RO,Romania,Personal reasons,1 night or over,22484.0
2022,EL,Greece,RO,Romania,Personal reasons,1 night or over,27948.0
2019,ES,Spain,RO,Romania,Personal reasons,1 night or over,295667.0
2022,ES,Spain,RO,Romania,Personal reasons,1 night or over,229009.0
2019,HU,Hungary,RO,Romania,Personal reasons,1 night or over,872145.0
2022,HU,Hungary,RO,Romania,Personal reasons,1 night or over,211331.0
2019,IT,Italy,RO,Romania,Personal reasons,1 night or over,966207.0
2022,IT,Italy,RO,Romania,Personal reasons,1 night or over,333790.0
2019,LU,Luxembourg,RO,Romania,Personal reasons,1 night or over,9954.0
2022,LU,Luxembourg,RO,Romania,Personal reasons,1 night or over,10503.0
2019,NL,Netherlands,RO,Romania,Personal reasons,1 night or over,61276.0
2022,NL,Netherlands,RO,Romania,Personal reasons,1 night or over,51931.0
2019,PL,Poland,RO,Romania,Personal reasons,1 night or over,23983.0
2022,PL,Poland,RO,Romania,Personal reasons,1 night or over,20619.0
2019,RO,Romania,RO,Romania,Personal reasons,1 night or over,17186651.0
2022,RO,Romania,RO,Romania,Personal reasons,1 night or over,16414569.0
2019,AT,Austria,RO,Romania,Personal reasons,4 nights or over,51736.0
2022,AT,Austria,RO,Romania,Personal reasons,4 nights or over,51464.0
2019,BE,Belgium,RO,Romania,Personal reasons,4 nights or over,61067.0
2022,BE,Belgium,RO,Romania,Personal reasons,4 nights or over,82790.0
2019,EL,Greece,RO,Romania,Personal reasons,4 nights or over,17121.0
2022,EL,Greece,RO,Romania,Personal reasons,4 nights or over,25551.0
2019,ES,Spain,RO,Romania,Personal reasons,4 nights or over,244151.0
2022,ES,Spain,RO,Romania,Personal reasons,4 nights or over,209099.0
2019,HU,Hungary,RO,Romania,Personal reasons,4 nights or over,217873.0
2022,HU,Hungary,RO,Romania,Personal reasons,4 nights or over,95324.0
2019,IT,Italy,RO,Romania,Personal reasons,4 nights or over,928349.0
2022,IT,Italy,RO,Romania,Personal reasons,4 nights or over,316024.0
2019,LU,Luxembourg,RO,Romania,Personal reasons,4 nights or over,8078.0
2022,LU,Luxembourg,RO,Romania,Personal reasons,4 nights or over,9561.0
2019,NL,Netherlands,RO,Romania,Personal reasons,4 nights or over,59219.0
2022,NL,Netherlands,RO,Romania,Personal reasons,4 nights or over,48192.0
2019,PL,Poland,RO,Romania,Personal reasons,4 nights or over,18472.0
2022,PL,Poland,RO,Romania,Personal reasons,4 nights or over,16133.0
2019,RO,Romania,RO,Romania,Personal reasons,4 nights or over,6257983.0
2022,RO,Romania,RO,Romania,Personal reasons,4 nights or over,5681834.0
2019,HU,Hungary,RO,Romania,"Professional, business",From 1 to 3 nights,12000.0
2019,RO,Romania,RO,Romania,"Professional, business",From 1 to 3 nights,100371.0
2022,RO,Romania,RO,Romania,"Professional, business",From 1 to 3 nights,67166.0
2019,HU,Hungary,RO,Romania,"Professional, business",1 night or over,27104.0
2019,PL,Poland,RO,Romania,"Professional, business",1 night or over,11172.0
2019,RO,Romania,RO,Romania,"Professional, business",1 night or over,614028.0
2022,RO,Romania,RO,Romania,"Professional, business",1 night or over,405535.0
2019,HU,Hungary,RO,Romania,"Professional, business",4 nights or over,15104.0
2019,RO,Romania,RO,Romania,"Professional, business",4 nights or over,513657.0
2022,RO,Romania,RO,Romania,"Professional, business",4 nights or over,338369.0
2019,HU,Hungary,RO,Romania,Total,From 1 to 3 nights,666272.0
2022,HU,Hungary,RO,Romania,Total,From 1 to 3 nights,120506.0
2019,RO,Romania,RO,Romania,Total,From 1 to 3 nights,11029039.0
2022,RO,Romania,RO,Romania,Total,From 1 to 3 nights,10799901.0
2019,AT,Austria,RO,Romania,Total,1 night or over,105198.0
2022,AT,Austria,RO,Romania,Total,1 night or over,79210.0
2019,BE,Belgium,RO,Romania,Total,1 night or over,67346.0
2022,BE,Belgium,RO,Romania,Total,1 night or over,117958.0
2022,BG,Bulgaria,RO,Romania,Total,1 night or over,41148.0
2019,CY,Cyprus,RO,Romania,Total,1 night or over,51819.0
2019,DE,Germany,RO,Romania,Total,1 night or over,849566.0
2019,EL,Greece,RO,Romania,Total,1 night or over,24903.0
2022,EL,Greece,RO,Romania,Total,1 night or over,28401.0
2019,ES,Spain,RO,Romania,Total,1 night or over,334805.0
2022,ES,Spain,RO,Romania,Total,1 night or over,233413.0
2019,FR,France,RO,Romania,Total,1 night or over,102700.0
2019,HU,Hungary,RO,Romania,Total,1 night or over,899249.0
2022,HU,Hungary,RO,Romania,Total,1 night or over,217052.0
2019,IT,Italy,RO,Romania,Total,1 night or over,1091122.0
2022,IT,Italy,RO,Romania,Total,1 night or over,343139.0
2019,LU,Luxembourg,RO,Romania,Total,1 night or over,20954.0
2022,LU,Luxembourg,RO,Romania,Total,1 night or over,13375.0
2019,NL,Netherlands,RO,Romania,Total,1 night or over,79288.0
2022,NL,Netherlands,RO,Romania,Total,1 night or over,62330.0
2019,PL,Poland,RO,Romania,Total,1 night or over,35155.0
2022,PL,Poland,RO,Romania,Total,1 night or over,31710.0
2019,RO,Romania,RO,Romania,Total,1 night or over,17800679.0
2022,RO,Romania,RO,Romania,Total,1 night or over,16820104.0
2019,AT,Austria,RO,Romania,Total,4 nights or over,64250.0
2022,AT,Austria,RO,Romania,Total,4 nights or over,59597.0
2019,BE,Belgium,RO,Romania,Total,4 nights or over,61067.0
2022,BE,Belgium,RO,Romania,Total,4 nights or over,93012.0
2019,CY,Cyprus,RO,Romania,Total,4 nights or over,51819.0
2019,EL,Greece,RO,Romania,Total,4 nights or over,18977.0
2022,EL,Greece,RO,Romania,Total,4 nights or over,25551.0
2019,ES,Spain,RO,Romania,Total,4 nights or over,283289.0
2022,ES,Spain,RO,Romania,Total,4 nights or over,210278.0
2019,HU,Hungary,RO,Romania,Total,4 nights or over,232977.0
2022,HU,Hungary,RO,Romania,Total,4 nights or over,96546.0
2019,IT,Italy,RO,Romania,Total,4 nights or over,978500.0
2022,IT,Italy,RO,Romania,Total,4 nights or over,316024.0
2019,LU,Luxembourg,RO,Romania,Total,4 nights or over,14185.0
2022,LU,Luxembourg,RO,Romania,Total,4 nights or over,11921.0
2019,NL,Netherlands,RO,Romania,Total,4 nights or over,63197.0
2022,NL,Netherlands,RO,Romania,Total,4 nights or over,57590.0
2019,PL,Poland,RO,Romania,Total,4 nights or over,23367.0
2022,PL,Poland,RO,Romania,Total,4 nights or over,25693.0
2019,RO,Romania,RO,Romania,Total,4 nights or over,6771640.0
2022,RO,Romania,RO,Romania,Total,4 nights or over,6020203.0
2019,DK,Denmark,SE,Sweden,Personal reasons,From 1 to 3 nights,570112.0
2019,EE,Estonia,SE,Sweden,Personal reasons,From 1 to 3 nights,66339.0
2022,EE,Estonia,SE,Sweden,Personal reasons,From 1 to 3 nights,55831.0
2019,FI,Finland,SE,Sweden,Personal reasons,From 1 to 3 nights,934421.0
2022,FI,Finland,SE,Sweden,Personal reasons,From 1 to 3 nights,546638.0
2019,LT,Lithuania,SE,Sweden,Personal reasons,From 1 to 3 nights,3277.0
2019,LV,Latvia,SE,Sweden,Personal reasons,From 1 to 3 nights,79308.0
2019,NL,Netherlands,SE,Sweden,Personal reasons,From 1 to 3 nights,44381.0
2022,NL,Netherlands,SE,Sweden,Personal reasons,From 1 to 3 nights,33476.0
2019,PL,Poland,SE,Sweden,Personal reasons,From 1 to 3 nights,78740.0
2022,PL,Poland,SE,Sweden,Personal reasons,From 1 to 3 nights,38711.0
2019,SE,Sweden,SE,Sweden,Personal reasons,From 1 to 3 nights,20742462.0
2022,SE,Sweden,SE,Sweden,Personal reasons,From 1 to 3 nights,37488826.0
2019,AT,Austria,SE,Sweden,Personal reasons,1 night or over,67642.0
2022,AT,Austria,SE,Sweden,Personal reasons,1 night or over,39974.0
2019,BE,Belgium,SE,Sweden,Personal reasons,1 night or over,52127.0
2022,BE,Belgium,SE,Sweden,Personal reasons,1 night or over,75870.0
2019,DE,Germany,SE,Sweden,Personal reasons,1 night or over,1450500.0
2022,DE,Germany,SE,Sweden,Personal reasons,1 night or over,1337360.0
2019,DK,Denmark,SE,Sweden,Personal reasons,1 night or over,909069.0
